Iteration, Loss, Accuracy,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3
559,0.067539,0.615000,,,
560,0.067509,0.615200,,,
561,0.067479,0.615600,,,
562,0.067449,0.616000,,,
563,0.067419,0.615600,,,
564,0.067390,0.615800,,,
565,0.067360,0.616200,,,
566,0.067330,0.616800,,,
567,0.067300,0.616800,,,
568,0.067271,0.617400,,,
569,0.067241,0.618600,,,
570,0.067211,0.619200,,,
571,0.067182,0.619800,,,
572,0.067152,0.619800,,,
573,0.067122,0.620400,,,
574,0.067093,0.620600,,,
575,0.067063,0.620800,,,
576,0.067034,0.621000,,,
577,0.067005,0.621400,,,
578,0.066975,0.621600,,,
579,0.066946,0.621400,,,
580,0.066916,0.621400,,,
581,0.066887,0.622400,,,
582,0.066858,0.622800,,,
583,0.066828,0.623200,,,
584,0.066799,0.623600,,,
585,0.066770,0.624000,,,
586,0.066740,0.624000,,,
587,0.066711,0.624200,,,
588,0.066682,0.624800,,,
589,0.066653,0.625200,,,
590,0.066624,0.625400,,,
591,0.066594,0.626600,,,
592,0.066565,0.627000,,,
593,0.066536,0.627600,,,
594,0.066507,0.628200,,,
595,0.066478,0.628000,,,
596,0.066449,0.628200,,,
597,0.066420,0.628600,,,
598,0.066391,0.628800,,,
599,0.066362,0.629000,,,
600,0.066333,0.629000,,,
601,0.066304,0.629400,,,
602,0.066275,0.629800,,,
603,0.066246,0.631000,,,
604,0.066217,0.631800,,,
605,0.066188,0.632000,,,
606,0.066160,0.633000,,,
607,0.066131,0.633200,,,
608,0.066102,0.633400,,,
609,0.066073,0.633400,,,
610,0.066045,0.633000,,,
611,0.066016,0.633800,,,
612,0.065987,0.634400,,,
613,0.065959,0.635000,,,
614,0.065930,0.635200,,,
615,0.065902,0.635600,,,
616,0.065873,0.636000,,,
617,0.065845,0.636400,,,
618,0.065816,0.637000,,,
619,0.065788,0.637400,,,
620,0.065759,0.638000,,,
621,0.065731,0.639000,,,
622,0.065702,0.639800,,,
623,0.065674,0.640200,,,
624,0.065646,0.640000,,,
625,0.065617,0.640400,,,
626,0.065589,0.640400,,,
627,0.065561,0.640800,,,
628,0.065532,0.641000,,,
629,0.065504,0.641200,,,
630,0.065476,0.642000,,,
631,0.065448,0.642400,,,
632,0.065420,0.642400,,,
633,0.065391,0.642400,,,
634,0.065363,0.642800,,,
635,0.065335,0.643000,,,
636,0.065307,0.643200,,,
637,0.065279,0.643800,,,
638,0.065251,0.644000,,,
639,0.065223,0.644000,,,
640,0.065195,0.644200,,,
641,0.065167,0.644600,,,
642,0.065139,0.644800,,,
643,0.065111,0.645800,,,
644,0.065083,0.645800,,,
645,0.065055,0.646200,,,
646,0.065027,0.646400,,,
647,0.064999,0.647600,,,
648,0.064971,0.648000,,,
649,0.064943,0.647800,,,
650,0.064915,0.648200,,,
651,0.064887,0.649000,,,
652,0.064860,0.649800,,,
653,0.064832,0.650400,,,
654,0.064804,0.650600,,,
655,0.064776,0.651600,,,
656,0.064748,0.652200,,,
657,0.064720,0.652600,,,
658,0.064692,0.653200,,,
659,0.064665,0.653400,,,
660,0.064637,0.653800,,,
661,0.064609,0.654400,,,
662,0.064581,0.654600,,,
663,0.064553,0.655200,,,
664,0.064526,0.655800,,,
665,0.064498,0.656400,,,
666,0.064470,0.656600,,,
667,0.064442,0.657200,,,
668,0.064414,0.657600,,,
669,0.064387,0.657800,,,
670,0.064359,0.658000,,,
671,0.064331,0.659000,,,
672,0.064303,0.659000,,,
673,0.064276,0.659400,,,
674,0.064248,0.659800,,,
675,0.064220,0.660800,,,
676,0.064193,0.660800,,,
677,0.064165,0.661400,,,
678,0.064137,0.662000,,,
679,0.064110,0.662000,,,
680,0.064082,0.662800,,,
681,0.064054,0.663000,,,
682,0.064027,0.663000,,,
683,0.063999,0.663800,,,
684,0.063971,0.663800,,,
685,0.063944,0.663800,,,
686,0.063916,0.663800,,,
687,0.063889,0.664000,,,
688,0.063861,0.664400,,,
689,0.063834,0.664600,,,
690,0.063806,0.665000,,,
691,0.063778,0.665400,,,
692,0.063751,0.665600,,,
693,0.063723,0.666000,,,
694,0.063696,0.666800,,,
695,0.063668,0.667000,,,
696,0.063641,0.668000,,,
697,0.063613,0.668200,,,
698,0.063586,0.668400,,,
699,0.063558,0.668200,,,
700,0.063531,0.669000,,,
701,0.063503,0.669200,,,
702,0.063476,0.670000,,,
703,0.063448,0.670200,,,
704,0.063421,0.670800,,,
705,0.063393,0.671400,,,
706,0.063366,0.672000,,,
707,0.063338,0.673000,,,
708,0.063310,0.673200,,,
709,0.063283,0.673800,,,
710,0.063255,0.674200,,,
711,0.063228,0.674600,,,
712,0.063200,0.675000,,,
713,0.063172,0.676200,,,
714,0.063145,0.676000,,,
715,0.063117,0.676400,,,
716,0.063090,0.677200,,,
717,0.063062,0.677200,,,
718,0.063035,0.677400,,,
719,0.063007,0.677800,,,
720,0.062980,0.677800,,,
721,0.062952,0.678200,,,
722,0.062925,0.679000,,,
723,0.062897,0.679400,,,
724,0.062870,0.679400,,,
725,0.062842,0.679600,,,
726,0.062815,0.680200,,,
727,0.062787,0.680200,,,
728,0.062760,0.680400,,,
729,0.062732,0.680600,,,
730,0.062705,0.681000,,,
731,0.062677,0.681000,,,
732,0.062649,0.681800,,,
733,0.062622,0.682000,,,
734,0.062594,0.682000,,,
735,0.062566,0.682200,,,
736,0.062539,0.683000,,,
737,0.062511,0.683400,,,
738,0.062483,0.683200,,,
739,0.062456,0.683400,,,
740,0.062428,0.683600,,,
741,0.062400,0.684600,,,
742,0.062372,0.684800,,,
743,0.062345,0.685200,,,
744,0.062317,0.685400,,,
745,0.062289,0.685200,,,
746,0.062262,0.685600,,,
747,0.062234,0.686000,,,
748,0.062206,0.686000,,,
749,0.062179,0.686400,,,
750,0.062151,0.686800,,,
751,0.062123,0.686600,,,
752,0.062096,0.687000,,,
753,0.062068,0.687200,,,
754,0.062040,0.688000,,,
755,0.062013,0.688000,,,
756,0.061985,0.688600,,,
757,0.061957,0.688800,,,
758,0.061930,0.689200,,,
759,0.061902,0.689400,,,
760,0.061874,0.690600,,,
761,0.061847,0.691000,,,
762,0.061819,0.691000,,,
763,0.061791,0.691200,,,
764,0.061763,0.691400,,,
765,0.061735,0.692000,,,
766,0.061707,0.692200,,,
767,0.061680,0.692000,,,
768,0.061652,0.692600,,,
769,0.061624,0.692800,,,
770,0.061596,0.693200,,,
771,0.061568,0.693600,,,
772,0.061540,0.694200,,,
773,0.061512,0.694400,,,
774,0.061484,0.694400,,,
775,0.061456,0.694600,,,
776,0.061428,0.695000,,,
777,0.061400,0.695400,,,
778,0.061372,0.696200,,,
779,0.061344,0.696400,,,
780,0.061316,0.697400,,,
781,0.061287,0.697600,,,
782,0.061259,0.698000,,,
783,0.061231,0.698000,,,
784,0.061203,0.698800,,,
785,0.061175,0.698400,,,
786,0.061147,0.698600,,,
787,0.061118,0.699200,,,
788,0.061090,0.699200,,,
789,0.061062,0.699400,,,
790,0.061034,0.699400,,,
791,0.061005,0.699800,,,
792,0.060977,0.699800,,,
793,0.060949,0.700200,,,
794,0.060921,0.700800,,,
795,0.060892,0.701200,,,
796,0.060864,0.701400,,,
797,0.060835,0.701600,,,
798,0.060807,0.701400,,,
799,0.060779,0.701400,,,
800,0.060750,0.701600,,,
801,0.060721,0.702400,,,
802,0.060693,0.702400,,,
803,0.060664,0.702800,,,
804,0.060636,0.703200,,,
805,0.060607,0.703200,,,
806,0.060579,0.703400,,,
807,0.060550,0.703800,,,
808,0.060521,0.703800,,,
809,0.060493,0.704000,,,
810,0.060464,0.704000,,,
811,0.060435,0.704400,,,
812,0.060407,0.705000,,,
813,0.060378,0.705200,,,
814,0.060349,0.705200,,,
815,0.060321,0.705400,,,
816,0.060292,0.705800,,,
817,0.060263,0.706000,,,
818,0.060234,0.706000,,,
819,0.060206,0.706200,,,
820,0.060177,0.706400,,,
821,0.060148,0.706200,,,
822,0.060120,0.706200,,,
823,0.060091,0.706400,,,
824,0.060062,0.706800,,,
825,0.060033,0.706800,,,
826,0.060005,0.707000,,,
827,0.059976,0.706800,,,
828,0.059947,0.706600,,,
829,0.059918,0.707400,,,
830,0.059889,0.707600,,,
831,0.059861,0.707800,,,
832,0.059832,0.707600,,,
833,0.059803,0.707600,,,
834,0.059774,0.707800,,,
835,0.059746,0.707800,,,
836,0.059717,0.708200,,,
837,0.059688,0.708400,,,
838,0.059659,0.708200,,,
839,0.059630,0.708200,,,
840,0.059601,0.708200,,,
841,0.059572,0.708200,,,
842,0.059543,0.708000,,,
843,0.059513,0.708200,,,
844,0.059484,0.708200,,,
845,0.059455,0.708400,,,
846,0.059426,0.708800,,,
847,0.059396,0.708600,,,
848,0.059367,0.708800,,,
849,0.059338,0.709200,,,
850,0.059308,0.709600,,,
851,0.059279,0.709800,,,
852,0.059249,0.710200,,,
853,0.059219,0.710200,,,
854,0.059190,0.710200,,,
855,0.059160,0.710200,,,
856,0.059131,0.710400,,,
857,0.059101,0.711000,,,
858,0.059071,0.711000,,,
859,0.059042,0.711400,,,
860,0.059012,0.712000,,,
861,0.058983,0.712200,,,
862,0.058953,0.712200,,,
863,0.058923,0.712800,,,
864,0.058893,0.713400,,,
865,0.058864,0.713400,,,
866,0.058834,0.713400,,,
867,0.058804,0.713400,,,
868,0.058774,0.713400,,,
869,0.058744,0.713800,,,
870,0.058714,0.713600,,,
871,0.058684,0.713000,,,
872,0.058655,0.712800,,,
873,0.058625,0.713000,,,
874,0.058595,0.713600,,,
875,0.058565,0.713600,,,
876,0.058535,0.713600,,,
877,0.058505,0.713800,,,
878,0.058476,0.714000,,,
879,0.058446,0.714400,,,
880,0.058416,0.714600,,,
881,0.058386,0.714600,,,
882,0.058356,0.715000,,,
883,0.058326,0.715000,,,
884,0.058296,0.715200,,,
885,0.058266,0.715800,,,
886,0.058237,0.716000,,,
887,0.058207,0.716000,,,
888,0.058177,0.716000,,,
889,0.058147,0.716200,,,
890,0.058116,0.716600,,,
891,0.058086,0.716800,,,
892,0.058056,0.717200,,,
893,0.058026,0.717400,,,
894,0.057996,0.717400,,,
895,0.057966,0.717600,,,
896,0.057936,0.718000,,,
897,0.057905,0.718200,,,
898,0.057875,0.718600,,,
899,0.057845,0.718600,,,
900,0.057815,0.719200,,,
901,0.057784,0.719200,,,
902,0.057754,0.719600,,,
903,0.057723,0.720000,,,
904,0.057692,0.720200,,,
905,0.057662,0.720400,,,
906,0.057631,0.720400,,,
907,0.057600,0.720200,,,
908,0.057569,0.720600,,,
909,0.057539,0.721200,,,
910,0.057508,0.721200,,,
911,0.057477,0.722000,,,
912,0.057446,0.723000,,,
913,0.057415,0.723400,,,
914,0.057384,0.723800,,,
915,0.057353,0.723800,,,
916,0.057323,0.724200,,,
917,0.057292,0.724400,,,
918,0.057261,0.724400,,,
919,0.057230,0.725000,,,
920,0.057198,0.725200,,,
921,0.057168,0.725400,,,
922,0.057137,0.726000,,,
923,0.057106,0.726200,,,
924,0.057075,0.726800,,,
925,0.057044,0.727000,,,
926,0.057013,0.727200,,,
927,0.056982,0.728000,,,
