Iteration, Loss, Accuracy,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3
172,0.084348,0.317600,,,
173,0.084309,0.318200,,,
174,0.084271,0.318400,,,
175,0.084233,0.318000,,,
176,0.084195,0.320000,,,
177,0.084157,0.321200,,,
178,0.084119,0.322200,,,
179,0.084081,0.322200,,,
180,0.084044,0.323800,,,
181,0.084007,0.324600,,,
182,0.083970,0.324400,,,
183,0.083933,0.324600,,,
184,0.083896,0.325000,,,
185,0.083860,0.326200,,,
186,0.083823,0.326200,,,
187,0.083787,0.327200,,,
188,0.083750,0.329000,,,
189,0.083714,0.330400,,,
190,0.083678,0.331400,,,
191,0.083642,0.331600,,,
192,0.083606,0.333000,,,
193,0.083570,0.334000,,,
194,0.083535,0.333600,,,
195,0.083499,0.334800,,,
196,0.083464,0.335200,,,
197,0.083429,0.335800,,,
198,0.083394,0.336400,,,
199,0.083359,0.336800,,,
200,0.083325,0.336400,,,
201,0.083290,0.337400,,,
202,0.083256,0.338600,,,
203,0.083221,0.339800,,,
204,0.083187,0.340200,,,
205,0.083153,0.340200,,,
206,0.083119,0.340800,,,
207,0.083085,0.340600,,,
208,0.083052,0.341000,,,
209,0.083018,0.340600,,,
210,0.082985,0.340400,,,
211,0.082951,0.340600,,,
212,0.082918,0.341200,,,
213,0.082885,0.342000,,,
214,0.082852,0.342800,,,
215,0.082820,0.343600,,,
216,0.082787,0.343000,,,
217,0.082754,0.343600,,,
218,0.082722,0.344400,,,
219,0.082689,0.344800,,,
220,0.082657,0.345600,,,
221,0.082625,0.346600,,,
222,0.082593,0.347600,,,
223,0.082561,0.347000,,,
224,0.082529,0.347800,,,
225,0.082497,0.348800,,,
226,0.082465,0.348600,,,
227,0.082433,0.348600,,,
228,0.082402,0.350000,,,
229,0.082370,0.351200,,,
230,0.082339,0.350800,,,
231,0.082308,0.351600,,,
232,0.082277,0.352000,,,
233,0.082246,0.352600,,,
234,0.082215,0.353600,,,
235,0.082184,0.354200,,,
236,0.082153,0.355000,,,
237,0.082122,0.355600,,,
238,0.082092,0.356800,,,
239,0.082061,0.357400,,,
240,0.082031,0.357000,,,
241,0.082001,0.358000,,,
242,0.081970,0.358400,,,
243,0.081940,0.360200,,,
244,0.081910,0.360800,,,
245,0.081880,0.361600,,,
246,0.081850,0.362200,,,
247,0.081820,0.362800,,,
248,0.081790,0.363200,,,
249,0.081760,0.363600,,,
250,0.081731,0.364400,,,
251,0.081701,0.364800,,,
252,0.081672,0.365800,,,
253,0.081642,0.366200,,,
254,0.081613,0.366200,,,
255,0.081583,0.366600,,,
256,0.081554,0.368600,,,
257,0.081525,0.369800,,,
258,0.081495,0.370000,,,
259,0.081466,0.370400,,,
260,0.081437,0.372200,,,
261,0.081408,0.372400,,,
262,0.081379,0.373200,,,
263,0.081350,0.373000,,,
264,0.081321,0.374200,,,
265,0.081293,0.375000,,,
266,0.081264,0.375600,,,
267,0.081236,0.376400,,,
268,0.081207,0.377000,,,
269,0.081179,0.377800,,,
270,0.081150,0.378000,,,
271,0.081122,0.378400,,,
272,0.081093,0.379000,,,
273,0.081065,0.379400,,,
274,0.081037,0.380400,,,
275,0.081009,0.381000,,,
276,0.080981,0.381400,,,
277,0.080953,0.382400,,,
278,0.080924,0.383200,,,
279,0.080896,0.384000,,,
280,0.080868,0.385000,,,
281,0.080840,0.385800,,,
282,0.080812,0.385600,,,
283,0.080784,0.386600,,,
284,0.080757,0.387800,,,
285,0.080729,0.388400,,,
286,0.080701,0.389400,,,
287,0.080673,0.390000,,,
288,0.080646,0.390600,,,
289,0.080618,0.390400,,,
290,0.080591,0.391200,,,
291,0.080563,0.391800,,,
292,0.080536,0.392200,,,
293,0.080509,0.393000,,,
294,0.080481,0.393400,,,
295,0.080454,0.393600,,,
296,0.080427,0.394200,,,
297,0.080400,0.394600,,,
298,0.080373,0.394800,,,
299,0.080346,0.395200,,,
300,0.080319,0.395200,,,
301,0.080292,0.396600,,,
302,0.080265,0.397000,,,
303,0.080238,0.398000,,,
304,0.080211,0.398600,,,
305,0.080184,0.399800,,,
306,0.080157,0.400200,,,
307,0.080131,0.400800,,,
308,0.080104,0.401200,,,
309,0.080077,0.402200,,,
310,0.080051,0.402400,,,
311,0.080024,0.402800,,,
312,0.079998,0.403200,,,
313,0.079971,0.404000,,,
314,0.079944,0.405400,,,
315,0.079918,0.405800,,,
316,0.079892,0.406200,,,
317,0.079865,0.407000,,,
318,0.079839,0.407000,,,
319,0.079813,0.407600,,,
320,0.079786,0.409000,,,
321,0.079760,0.409800,,,
322,0.079734,0.411000,,,
323,0.079708,0.411200,,,
324,0.079682,0.411200,,,
325,0.079656,0.412200,,,
326,0.079630,0.412800,,,
327,0.079604,0.413400,,,
328,0.079578,0.413200,,,
329,0.079552,0.414400,,,
330,0.079526,0.415200,,,
331,0.079500,0.416200,,,
332,0.079475,0.416400,,,
333,0.079449,0.417200,,,
334,0.079423,0.417400,,,
335,0.079397,0.418200,,,
336,0.079372,0.419600,,,
337,0.079346,0.420800,,,
338,0.079320,0.421000,,,
339,0.079295,0.421600,,,
340,0.079269,0.421600,,,
341,0.079244,0.422400,,,
342,0.079218,0.423600,,,
343,0.079193,0.423600,,,
344,0.079168,0.424400,,,
345,0.079142,0.425400,,,
346,0.079117,0.425400,,,
347,0.079091,0.427200,,,
348,0.079066,0.428000,,,
349,0.079041,0.428600,,,
350,0.079016,0.429000,,,
351,0.078990,0.430400,,,
352,0.078965,0.431400,,,
353,0.078940,0.432800,,,
354,0.078915,0.433800,,,
355,0.078890,0.434600,,,
356,0.078865,0.435400,,,
357,0.078840,0.435800,,,
358,0.078815,0.436400,,,
359,0.078790,0.437200,,,
360,0.078765,0.438400,,,
361,0.078740,0.439000,,,
362,0.078715,0.439800,,,
363,0.078690,0.440400,,,
364,0.078665,0.440800,,,
365,0.078641,0.441400,,,
366,0.078616,0.441800,,,
367,0.078591,0.442600,,,
368,0.078566,0.443400,,,
369,0.078542,0.443800,,,
370,0.078517,0.444400,,,
371,0.078492,0.445400,,,
372,0.078468,0.446200,,,
373,0.078443,0.447400,,,
374,0.078419,0.448400,,,
375,0.078394,0.448400,,,
376,0.078369,0.449400,,,
377,0.078345,0.449800,,,
378,0.078320,0.450200,,,
379,0.078296,0.450600,,,
380,0.078271,0.450600,,,
381,0.078247,0.451000,,,
382,0.078223,0.451800,,,
383,0.078198,0.452000,,,
384,0.078174,0.453000,,,
385,0.078150,0.453000,,,
386,0.078125,0.453200,,,
387,0.078101,0.453800,,,
388,0.078077,0.453800,,,
389,0.078053,0.454600,,,
390,0.078028,0.456000,,,
391,0.078004,0.456200,,,
392,0.077980,0.456400,,,
393,0.077956,0.456600,,,
394,0.077932,0.456800,,,
395,0.077908,0.457600,,,
396,0.077884,0.458000,,,
397,0.077860,0.458600,,,
398,0.077836,0.459000,,,
399,0.077812,0.460400,,,
400,0.077788,0.460800,,,
401,0.077764,0.461800,,,
402,0.077740,0.462000,,,
403,0.077717,0.463200,,,
404,0.077693,0.463400,,,
405,0.077669,0.463800,,,
406,0.077645,0.464200,,,
407,0.077622,0.465200,,,
408,0.077598,0.466000,,,
409,0.077574,0.466400,,,
410,0.077551,0.466800,,,
411,0.077527,0.469000,,,
412,0.077504,0.469200,,,
413,0.077480,0.469600,,,
414,0.077456,0.470400,,,
415,0.077433,0.470600,,,
416,0.077410,0.470800,,,
417,0.077386,0.471600,,,
418,0.077363,0.472200,,,
419,0.077339,0.472800,,,
420,0.077316,0.473600,,,
421,0.077293,0.474400,,,
422,0.077269,0.474800,,,
423,0.077246,0.475800,,,
424,0.077223,0.476200,,,
425,0.077200,0.476800,,,
426,0.077176,0.477400,,,
427,0.077153,0.477600,,,
428,0.077130,0.478000,,,
429,0.077107,0.478200,,,
430,0.077084,0.478400,,,
431,0.077061,0.479400,,,
432,0.077038,0.480200,,,
433,0.077015,0.480600,,,
434,0.076992,0.480200,,,
435,0.076969,0.481000,,,
436,0.076946,0.481400,,,
437,0.076923,0.481800,,,
438,0.076900,0.482000,,,
439,0.076877,0.482400,,,
440,0.076854,0.483200,,,
441,0.076831,0.483200,,,
442,0.076809,0.483800,,,
443,0.076786,0.484000,,,
444,0.076763,0.484200,,,
445,0.076740,0.484800,,,
446,0.076718,0.485000,,,
447,0.076695,0.485800,,,
448,0.076672,0.486600,,,
449,0.076650,0.487000,,,
450,0.076627,0.487400,,,
451,0.076605,0.488200,,,
452,0.076582,0.488400,,,
453,0.076559,0.489200,,,
454,0.076537,0.490000,,,
455,0.076514,0.490200,,,
456,0.076491,0.491000,,,
457,0.076469,0.491000,,,
458,0.076446,0.491800,,,
459,0.076424,0.492000,,,
460,0.076401,0.492000,,,
461,0.076379,0.492400,,,
462,0.076356,0.492800,,,
463,0.076334,0.493200,,,
464,0.076312,0.493800,,,
465,0.076289,0.494200,,,
466,0.076267,0.495400,,,
467,0.076244,0.495800,,,
468,0.076222,0.496000,,,
469,0.076199,0.496600,,,
470,0.076177,0.497000,,,
471,0.076155,0.497400,,,
472,0.076132,0.498600,,,
473,0.076110,0.498600,,,
474,0.076087,0.499000,,,
475,0.076065,0.499800,,,
476,0.076043,0.499800,,,
477,0.076020,0.500600,,,
478,0.075998,0.501000,,,
479,0.075976,0.501200,,,
480,0.075953,0.501800,,,
481,0.075931,0.502600,,,
482,0.075909,0.502800,,,
483,0.075887,0.503000,,,
484,0.075865,0.503400,,,
485,0.075843,0.503600,,,
486,0.075820,0.504000,,,
487,0.075798,0.504200,,,
488,0.075776,0.505000,,,
489,0.075754,0.505200,,,
490,0.075732,0.505600,,,
491,0.075710,0.506000,,,
492,0.075688,0.506200,,,
493,0.075666,0.506600,,,
494,0.075644,0.506800,,,
495,0.075622,0.507200,,,
496,0.075599,0.507400,,,
497,0.075577,0.508000,,,
498,0.075555,0.509000,,,
499,0.075533,0.509600,,,
500,0.075511,0.509800,,,
501,0.075489,0.510000,,,
502,0.075467,0.510200,,,
503,0.075445,0.510200,,,
504,0.075423,0.510600,,,
505,0.075401,0.510800,,,
506,0.075379,0.511200,,,
507,0.075357,0.511600,,,
508,0.075336,0.512000,,,
509,0.075314,0.512800,,,
510,0.075292,0.513200,,,
511,0.075270,0.513800,,,
512,0.075248,0.514000,,,
513,0.075226,0.514400,,,
514,0.075204,0.514000,,,
515,0.075182,0.515200,,,
516,0.075160,0.515600,,,
517,0.075139,0.516000,,,
518,0.075117,0.516000,,,
519,0.075095,0.516200,,,
520,0.075073,0.516400,,,
521,0.075052,0.517200,,,
522,0.075030,0.517000,,,
523,0.075008,0.517400,,,
524,0.074986,0.517200,,,
525,0.074965,0.517600,,,
526,0.074943,0.518400,,,
527,0.074921,0.518600,,,
528,0.074900,0.518600,,,
529,0.074878,0.519000,,,
530,0.074856,0.518800,,,
531,0.074835,0.519400,,,
532,0.074813,0.519600,,,
533,0.074792,0.520800,,,
534,0.074770,0.521000,,,
535,0.074749,0.521000,,,
536,0.074727,0.521200,,,
537,0.074706,0.521600,,,
538,0.074684,0.521400,,,
539,0.074663,0.521600,,,
540,0.074641,0.521800,,,
541,0.074620,0.521600,,,
542,0.074598,0.522200,,,
543,0.074577,0.522200,,,
544,0.074555,0.523000,,,
545,0.074534,0.523200,,,
546,0.074513,0.524000,,,
547,0.074491,0.524200,,,
548,0.074470,0.524600,,,
549,0.074449,0.524400,,,
550,0.074428,0.524200,,,
551,0.074406,0.524400,,,
552,0.074385,0.525600,,,
553,0.074364,0.525800,,,
554,0.074342,0.527200,,,
555,0.074321,0.527600,,,
556,0.074300,0.528800,,,
557,0.074279,0.529200,,,
558,0.074257,0.529400,,,
559,0.074236,0.529400,,,
560,0.074215,0.529600,,,
561,0.074194,0.529800,,,
562,0.074172,0.530400,,,
563,0.074151,0.530400,,,
564,0.074130,0.530600,,,
565,0.074109,0.531200,,,
566,0.074087,0.532000,,,
567,0.074066,0.532600,,,
568,0.074045,0.532800,,,
569,0.074024,0.533000,,,
570,0.074003,0.533800,,,
571,0.073982,0.533800,,,
572,0.073961,0.534000,,,
573,0.073940,0.534200,,,
574,0.073918,0.534400,,,
575,0.073897,0.534600,,,
576,0.073876,0.535000,,,
577,0.073855,0.535200,,,
578,0.073834,0.535200,,,
579,0.073813,0.535600,,,
580,0.073792,0.535600,,,
581,0.073771,0.536200,,,
582,0.073750,0.536000,,,
583,0.073729,0.536200,,,
584,0.073708,0.536600,,,
585,0.073687,0.537200,,,
586,0.073666,0.537200,,,
587,0.073645,0.537400,,,
588,0.073624,0.538000,,,
589,0.073603,0.537800,,,
590,0.073582,0.537800,,,
591,0.073561,0.538200,,,
592,0.073540,0.538000,,,
593,0.073519,0.538000,,,
594,0.073498,0.538400,,,
595,0.073477,0.538400,,,
596,0.073457,0.538600,,,
597,0.073436,0.539600,,,
598,0.073415,0.540200,,,
599,0.073394,0.540800,,,
600,0.073373,0.541200,,,
601,0.073353,0.541600,,,
602,0.073332,0.542200,,,
603,0.073311,0.542800,,,
604,0.073290,0.543400,,,
605,0.073269,0.543400,,,
606,0.073249,0.543800,,,
607,0.073228,0.543800,,,
608,0.073207,0.544200,,,
609,0.073186,0.544200,,,
610,0.073166,0.545000,,,
611,0.073145,0.545200,,,
612,0.073124,0.545400,,,
613,0.073103,0.545200,,,
614,0.073082,0.545200,,,
615,0.073062,0.545600,,,
616,0.073041,0.545800,,,
617,0.073020,0.545800,,,
618,0.072999,0.545800,,,
619,0.072979,0.545800,,,
620,0.072958,0.545800,,,
621,0.072937,0.546400,,,
622,0.072917,0.546400,,,
623,0.072896,0.547000,,,
624,0.072875,0.547400,,,
625,0.072855,0.547400,,,
626,0.072834,0.548400,,,
627,0.072813,0.548400,,,
628,0.072793,0.549000,,,
629,0.072772,0.549400,,,
630,0.072752,0.549600,,,
631,0.072731,0.550000,,,
632,0.072710,0.550200,,,
633,0.072690,0.550800,,,
634,0.072669,0.550800,,,
635,0.072648,0.551400,,,
636,0.072628,0.551600,,,
637,0.072607,0.551800,,,
638,0.072587,0.552400,,,
639,0.072566,0.552800,,,
640,0.072546,0.553000,,,
641,0.072525,0.553400,,,
642,0.072505,0.553000,,,
643,0.072484,0.553000,,,
644,0.072464,0.553400,,,
645,0.072443,0.553600,,,
646,0.072423,0.554400,,,
647,0.072402,0.554400,,,
648,0.072382,0.554600,,,
649,0.072361,0.555400,,,
650,0.072341,0.555400,,,
651,0.072320,0.555800,,,
652,0.072300,0.555400,,,
653,0.072279,0.555800,,,
654,0.072259,0.556000,,,
655,0.072239,0.556800,,,
656,0.072218,0.556800,,,
657,0.072198,0.557200,,,
658,0.072177,0.557200,,,
659,0.072157,0.557200,,,
660,0.072137,0.557200,,,
661,0.072116,0.558000,,,
662,0.072096,0.558600,,,
663,0.072076,0.558600,,,
664,0.072055,0.558600,,,
665,0.072035,0.558400,,,
666,0.072014,0.558800,,,
667,0.071994,0.559200,,,
668,0.071974,0.559600,,,
669,0.071953,0.560000,,,
670,0.071933,0.560000,,,
671,0.071912,0.560200,,,
672,0.071892,0.560200,,,
673,0.071872,0.560400,,,
674,0.071851,0.560400,,,
675,0.071831,0.560600,,,
676,0.071810,0.560800,,,
677,0.071790,0.561000,,,
678,0.071769,0.561200,,,
679,0.071749,0.561200,,,
680,0.071729,0.561400,,,
681,0.071708,0.561200,,,
682,0.071688,0.561600,,,
683,0.071668,0.561800,,,
684,0.071647,0.561800,,,
685,0.071627,0.561800,,,
686,0.071606,0.562000,,,
687,0.071586,0.562600,,,
688,0.071566,0.562600,,,
689,0.071545,0.563000,,,
690,0.071525,0.563000,,,
691,0.071505,0.563200,,,
692,0.071484,0.563200,,,
693,0.071464,0.563600,,,
694,0.071444,0.563600,,,
695,0.071423,0.563400,,,
696,0.071403,0.563600,,,
697,0.071383,0.563800,,,
698,0.071362,0.564000,,,
699,0.071342,0.564400,,,
700,0.071322,0.564200,,,
701,0.071302,0.565200,,,
702,0.071281,0.565800,,,
703,0.071261,0.566200,,,
704,0.071241,0.566800,,,
705,0.071220,0.567000,,,
706,0.071200,0.567000,,,
707,0.071180,0.567200,,,
708,0.071160,0.567200,,,
709,0.071139,0.567800,,,
710,0.071119,0.568000,,,
711,0.071099,0.568600,,,
712,0.071079,0.568800,,,
713,0.071058,0.569200,,,
714,0.071038,0.569400,,,
715,0.071018,0.569400,,,
716,0.070998,0.569800,,,
717,0.070978,0.570200,,,
718,0.070957,0.570800,,,
719,0.070937,0.571400,,,
720,0.070917,0.571800,,,
721,0.070897,0.572000,,,
722,0.070877,0.572000,,,
723,0.070857,0.571800,,,
724,0.070837,0.571800,,,
725,0.070817,0.572000,,,
726,0.070797,0.571800,,,
727,0.070776,0.572600,,,
728,0.070756,0.572600,,,
729,0.070736,0.572800,,,
730,0.070716,0.572800,,,
731,0.070696,0.572800,,,
732,0.070676,0.573200,,,
733,0.070656,0.573400,,,
734,0.070636,0.573400,,,
735,0.070616,0.573600,,,
736,0.070596,0.573800,,,
737,0.070576,0.574000,,,
738,0.070556,0.574800,,,
739,0.070536,0.575200,,,
740,0.070516,0.575800,,,
741,0.070496,0.576000,,,
742,0.070476,0.576400,,,
743,0.070456,0.576600,,,
744,0.070436,0.577400,,,
745,0.070416,0.578000,,,
746,0.070396,0.578400,,,
747,0.070376,0.578800,,,
748,0.070356,0.579000,,,
749,0.070336,0.579400,,,
750,0.070316,0.579400,,,
751,0.070296,0.579800,,,
752,0.070276,0.580000,,,
753,0.070256,0.580200,,,
754,0.070236,0.580400,,,
755,0.070217,0.580600,,,
756,0.070197,0.580600,,,
757,0.070177,0.581000,,,
758,0.070157,0.581200,,,
759,0.070137,0.581400,,,
760,0.070117,0.581600,,,
761,0.070098,0.581600,,,
762,0.070078,0.581800,,,
763,0.070058,0.582000,,,
764,0.070038,0.582000,,,
765,0.070018,0.582400,,,
766,0.069998,0.582400,,,
767,0.069979,0.582400,,,
768,0.069959,0.582200,,,
769,0.069939,0.582400,,,
770,0.069919,0.582600,,,
771,0.069899,0.582600,,,
772,0.069880,0.582600,,,
773,0.069860,0.582600,,,
774,0.069840,0.582600,,,
775,0.069820,0.583000,,,
776,0.069800,0.583200,,,
777,0.069781,0.583000,,,
778,0.069761,0.583600,,,
779,0.069741,0.584000,,,
780,0.069721,0.585000,,,
781,0.069702,0.585200,,,
782,0.069682,0.585600,,,
783,0.069662,0.585600,,,
784,0.069642,0.585600,,,
785,0.069622,0.585800,,,
786,0.069603,0.585800,,,
787,0.069583,0.586200,,,
788,0.069563,0.586600,,,
789,0.069543,0.587000,,,
790,0.069524,0.587400,,,
791,0.069504,0.587400,,,
792,0.069484,0.587400,,,
793,0.069464,0.587600,,,
794,0.069445,0.587800,,,
795,0.069425,0.588400,,,
796,0.069405,0.589000,,,
797,0.069386,0.589000,,,
798,0.069366,0.589200,,,
799,0.069346,0.589400,,,
800,0.069327,0.590000,,,
801,0.069307,0.590200,,,
802,0.069287,0.590400,,,
803,0.069268,0.590800,,,
804,0.069248,0.591400,,,
805,0.069228,0.591600,,,
806,0.069209,0.591800,,,
807,0.069189,0.592200,,,
808,0.069170,0.592800,,,
809,0.069150,0.593000,,,
810,0.069130,0.593000,,,
811,0.069111,0.593200,,,
812,0.069091,0.593400,,,
813,0.069072,0.593600,,,
814,0.069052,0.594200,,,
815,0.069032,0.594800,,,
816,0.069013,0.595200,,,
817,0.068993,0.595800,,,
818,0.068974,0.595800,,,
819,0.068954,0.595800,,,
820,0.068934,0.596000,,,
821,0.068915,0.596400,,,
822,0.068895,0.596600,,,
823,0.068876,0.596600,,,
824,0.068857,0.597400,,,
825,0.068837,0.597400,,,
826,0.068818,0.597400,,,
827,0.068798,0.598200,,,
828,0.068779,0.598400,,,
829,0.068760,0.598400,,,
830,0.068740,0.598800,,,
831,0.068721,0.599400,,,
832,0.068701,0.599400,,,
833,0.068682,0.599800,,,
834,0.068663,0.599800,,,
835,0.068643,0.601000,,,
836,0.068624,0.601000,,,
837,0.068605,0.600800,,,
838,0.068585,0.600800,,,
839,0.068566,0.601000,,,
840,0.068547,0.601000,,,
841,0.068528,0.601200,,,
842,0.068508,0.601400,,,
843,0.068489,0.601000,,,
844,0.068470,0.601200,,,
845,0.068451,0.601400,,,
846,0.068432,0.601200,,,
847,0.068413,0.601600,,,
848,0.068393,0.601600,,,
849,0.068374,0.601800,,,
850,0.068355,0.602000,,,
851,0.068336,0.602400,,,
852,0.068317,0.603200,,,
853,0.068298,0.603600,,,
854,0.068279,0.603600,,,
855,0.068260,0.604000,,,
856,0.068241,0.604200,,,
857,0.068222,0.604600,,,
858,0.068202,0.605200,,,
859,0.068183,0.605200,,,
860,0.068164,0.605400,,,
861,0.068145,0.606000,,,
862,0.068126,0.606600,,,
863,0.068107,0.607000,,,
864,0.068088,0.607200,,,
865,0.068069,0.607400,,,
866,0.068051,0.607800,,,
867,0.068032,0.608000,,,
868,0.068013,0.608400,,,
869,0.067994,0.608800,,,
870,0.067975,0.608800,,,
871,0.067956,0.609600,,,
872,0.067937,0.609800,,,
873,0.067918,0.610000,,,
874,0.067899,0.610400,,,
875,0.067880,0.610800,,,
876,0.067862,0.610600,,,
877,0.067843,0.610800,,,
878,0.067824,0.611200,,,
879,0.067805,0.611200,,,
880,0.067786,0.611600,,,
881,0.067768,0.611800,,,
882,0.067749,0.612200,,,
883,0.067730,0.612400,,,
884,0.067711,0.613000,,,
885,0.067692,0.613200,,,
886,0.067674,0.613400,,,
887,0.067655,0.613600,,,
888,0.067636,0.613400,,,
889,0.067617,0.613400,,,
890,0.067599,0.613800,,,
891,0.067580,0.614000,,,
892,0.067561,0.614200,,,
893,0.067543,0.614200,,,
894,0.067524,0.614400,,,
895,0.067505,0.614600,,,
896,0.067487,0.614600,,,
897,0.067468,0.615000,,,
898,0.067449,0.615400,,,
899,0.067431,0.615600,,,
900,0.067412,0.615800,,,
901,0.067394,0.616000,,,
902,0.067375,0.616200,,,
903,0.067356,0.616400,,,
904,0.067338,0.617000,,,
905,0.067319,0.617600,,,
906,0.067301,0.617600,,,
907,0.067282,0.618000,,,
908,0.067264,0.618600,,,
909,0.067245,0.618600,,,
910,0.067227,0.619000,,,
911,0.067208,0.619600,,,
912,0.067190,0.619600,,,
913,0.067171,0.620400,,,
914,0.067153,0.621000,,,
915,0.067134,0.621200,,,
916,0.067116,0.621200,,,
917,0.067097,0.621600,,,
918,0.067079,0.621400,,,
919,0.067061,0.621400,,,
920,0.067042,0.621600,,,
921,0.067024,0.621600,,,
922,0.067005,0.621800,,,
923,0.066987,0.621800,,,
924,0.066969,0.622000,,,
925,0.066950,0.622000,,,
926,0.066932,0.622200,,,
927,0.066913,0.622600,,,
