Iteration, Loss, Accuracy,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3
1,0.116617,0.093600,,,
2,0.114338,0.093200,,,
3,0.112443,0.092800,,,
4,0.110818,0.092800,,,
5,0.109388,0.092800,,,
6,0.108104,0.092800,,,
7,0.106939,0.092800,,,
8,0.105875,0.092800,,,
9,0.104900,0.092800,,,
10,0.104005,0.092800,,,
11,0.103180,0.092800,,,
12,0.102418,0.092800,,,
13,0.101712,0.092800,,,
14,0.101053,0.092800,,,
15,0.100437,0.092800,,,
16,0.099861,0.092800,,,
17,0.099320,0.092800,,,
18,0.098811,0.092800,,,
19,0.098331,0.092800,,,
20,0.097874,0.092800,,,
21,0.097440,0.092800,,,
22,0.097026,0.092800,,,
23,0.096630,0.092800,,,
24,0.096250,0.092800,,,
25,0.095886,0.092800,,,
26,0.095537,0.092800,,,
27,0.095201,0.092800,,,
28,0.094876,0.093000,,,
29,0.094563,0.093000,,,
30,0.094261,0.093000,,,
31,0.093969,0.093000,,,
32,0.093687,0.092800,,,
33,0.093415,0.093200,,,
34,0.093152,0.093400,,,
35,0.092898,0.093400,,,
36,0.092652,0.093400,,,
37,0.092414,0.094200,,,
38,0.092182,0.094800,,,
39,0.091957,0.095200,,,
40,0.091738,0.096600,,,
41,0.091525,0.097000,,,
42,0.091317,0.099000,,,
43,0.091116,0.100400,,,
44,0.090919,0.101800,,,
45,0.090728,0.104000,,,
46,0.090541,0.106400,,,
47,0.090358,0.109800,,,
48,0.090180,0.111000,,,
49,0.090005,0.114400,,,
50,0.089835,0.117000,,,
51,0.089668,0.119400,,,
52,0.089505,0.122800,,,
53,0.089345,0.126600,,,
54,0.089190,0.130400,,,
55,0.089037,0.136000,,,
56,0.088888,0.142600,,,
57,0.088742,0.147600,,,
58,0.088598,0.152600,,,
59,0.088457,0.158600,,,
60,0.088319,0.165600,,,
61,0.088182,0.172200,,,
62,0.088048,0.178800,,,
63,0.087916,0.184000,,,
64,0.087786,0.188400,,,
65,0.087658,0.193400,,,
66,0.087531,0.201000,,,
67,0.087406,0.208000,,,
68,0.087283,0.214400,,,
69,0.087161,0.222400,,,
70,0.087041,0.228000,,,
71,0.086923,0.234400,,,
72,0.086806,0.240000,,,
73,0.086690,0.245800,,,
74,0.086576,0.253600,,,
75,0.086464,0.259600,,,
76,0.086353,0.265000,,,
77,0.086243,0.270800,,,
78,0.086135,0.277000,,,
79,0.086028,0.281800,,,
80,0.085921,0.286400,,,
81,0.085816,0.292600,,,
82,0.085712,0.297800,,,
83,0.085609,0.305000,,,
84,0.085507,0.312000,,,
85,0.085407,0.318600,,,
86,0.085307,0.324400,,,
87,0.085208,0.329200,,,
88,0.085111,0.334200,,,
89,0.085014,0.341200,,,
90,0.084919,0.346000,,,
91,0.084824,0.352600,,,
92,0.084731,0.356800,,,
93,0.084638,0.362600,,,
94,0.084546,0.369000,,,
95,0.084455,0.372400,,,
96,0.084364,0.377600,,,
97,0.084274,0.383400,,,
98,0.084185,0.388000,,,
99,0.084097,0.394400,,,
100,0.084009,0.398400,,,
101,0.083923,0.403200,,,
102,0.083837,0.408400,,,
103,0.083752,0.410800,,,
104,0.083667,0.414000,,,
105,0.083583,0.419600,,,
106,0.083500,0.423000,,,
107,0.083417,0.426800,,,
108,0.083335,0.431200,,,
109,0.083253,0.434200,,,
110,0.083172,0.436400,,,
111,0.083091,0.439800,,,
112,0.083010,0.443800,,,
113,0.082930,0.448200,,,
114,0.082851,0.452400,,,
115,0.082772,0.457600,,,
116,0.082694,0.459200,,,
117,0.082616,0.462400,,,
118,0.082539,0.465400,,,
119,0.082462,0.466600,,,
120,0.082386,0.467800,,,
121,0.082310,0.470200,,,
122,0.082234,0.470200,,,
123,0.082159,0.470800,,,
124,0.082084,0.473000,,,
125,0.082010,0.476600,,,
126,0.081936,0.478400,,,
127,0.081862,0.479000,,,
128,0.081789,0.479400,,,
129,0.081716,0.482000,,,
130,0.081643,0.483200,,,
131,0.081571,0.485400,,,
132,0.081499,0.486800,,,
133,0.081426,0.486400,,,
134,0.081355,0.485200,,,
135,0.081283,0.487600,,,
136,0.081212,0.487000,,,
137,0.081141,0.487000,,,
138,0.081071,0.488000,,,
139,0.081000,0.489400,,,
140,0.080930,0.491200,,,
141,0.080860,0.493400,,,
142,0.080791,0.495200,,,
143,0.080721,0.496800,,,
144,0.080652,0.499000,,,
145,0.080583,0.499800,,,
146,0.080514,0.500400,,,
147,0.080445,0.500400,,,
148,0.080377,0.501200,,,
149,0.080308,0.501400,,,
150,0.080240,0.500400,,,
151,0.080173,0.500400,,,
152,0.080105,0.501400,,,
153,0.080038,0.501400,,,
154,0.079970,0.502600,,,
155,0.079903,0.504000,,,
156,0.079837,0.504600,,,
157,0.079770,0.505800,,,
158,0.079703,0.506200,,,
159,0.079637,0.506000,,,
160,0.079570,0.506600,,,
161,0.079504,0.507200,,,
162,0.079437,0.509400,,,
163,0.079370,0.510000,,,
164,0.079303,0.510200,,,
165,0.079237,0.511600,,,
166,0.079170,0.512200,,,
167,0.079103,0.512400,,,
168,0.079037,0.512600,,,
169,0.078970,0.514000,,,
170,0.078903,0.514200,,,
171,0.078837,0.513800,,,
172,0.078770,0.514400,,,
173,0.078704,0.515200,,,
174,0.078637,0.515600,,,
175,0.078571,0.516400,,,
176,0.078505,0.516000,,,
177,0.078439,0.517200,,,
178,0.078373,0.517200,,,
179,0.078307,0.517800,,,
180,0.078241,0.519200,,,
181,0.078174,0.520000,,,
182,0.078108,0.521600,,,
183,0.078042,0.522800,,,
184,0.077976,0.523800,,,
185,0.077910,0.524000,,,
186,0.077844,0.524600,,,
187,0.077777,0.525400,,,
188,0.077711,0.527200,,,
189,0.077644,0.528200,,,
190,0.077577,0.529400,,,
191,0.077511,0.529800,,,
192,0.077444,0.530400,,,
193,0.077377,0.530800,,,
194,0.077311,0.531400,,,
195,0.077244,0.532200,,,
196,0.077178,0.532600,,,
197,0.077111,0.533800,,,
198,0.077045,0.535000,,,
199,0.076979,0.536200,,,
200,0.076913,0.537000,,,
201,0.076847,0.538200,,,
202,0.076781,0.539800,,,
203,0.076715,0.541000,,,
204,0.076649,0.541000,,,
205,0.076583,0.541400,,,
206,0.076517,0.542000,,,
207,0.076451,0.543400,,,
208,0.076384,0.543600,,,
209,0.076318,0.543400,,,
210,0.076252,0.544400,,,
211,0.076187,0.544800,,,
212,0.076121,0.546200,,,
213,0.076055,0.546200,,,
214,0.075990,0.546000,,,
215,0.075925,0.547800,,,
216,0.075859,0.547400,,,
217,0.075794,0.548800,,,
218,0.075729,0.549200,,,
219,0.075664,0.550800,,,
220,0.075600,0.551800,,,
221,0.075535,0.552600,,,
222,0.075471,0.553400,,,
223,0.075407,0.553800,,,
224,0.075343,0.555000,,,
225,0.075279,0.554600,,,
226,0.075215,0.554600,,,
227,0.075152,0.554800,,,
228,0.075088,0.556000,,,
229,0.075025,0.556800,,,
230,0.074962,0.557400,,,
231,0.074899,0.558200,,,
232,0.074836,0.558800,,,
233,0.074773,0.559400,,,
234,0.074711,0.560000,,,
235,0.074648,0.560600,,,
236,0.074585,0.561800,,,
237,0.074522,0.563000,,,
238,0.074460,0.563800,,,
239,0.074398,0.564400,,,
240,0.074335,0.564600,,,
241,0.074273,0.566800,,,
242,0.074211,0.568200,,,
243,0.074149,0.568200,,,
244,0.074088,0.568400,,,
245,0.074026,0.568600,,,
246,0.073965,0.569600,,,
247,0.073904,0.571000,,,
248,0.073843,0.571400,,,
249,0.073782,0.572200,,,
250,0.073721,0.572400,,,
251,0.073661,0.573600,,,
252,0.073600,0.573800,,,
253,0.073540,0.574000,,,
254,0.073480,0.575000,,,
255,0.073419,0.575800,,,
256,0.073359,0.576800,,,
257,0.073299,0.578200,,,
258,0.073239,0.578200,,,
259,0.073179,0.578400,,,
260,0.073120,0.579200,,,
261,0.073060,0.579800,,,
262,0.073001,0.581200,,,
263,0.072941,0.582000,,,
264,0.072882,0.582400,,,
265,0.072823,0.583000,,,
266,0.072764,0.584000,,,
267,0.072705,0.584200,,,
268,0.072647,0.585400,,,
269,0.072588,0.586600,,,
270,0.072529,0.587600,,,
271,0.072471,0.588800,,,
272,0.072412,0.589800,,,
273,0.072354,0.590600,,,
274,0.072296,0.590400,,,
275,0.072238,0.591400,,,
276,0.072180,0.592000,,,
277,0.072122,0.592800,,,
278,0.072064,0.594000,,,
279,0.072006,0.595400,,,
280,0.071949,0.595800,,,
281,0.071892,0.596200,,,
282,0.071835,0.597600,,,
283,0.071778,0.598000,,,
284,0.071722,0.598600,,,
285,0.071665,0.599000,,,
286,0.071609,0.599600,,,
287,0.071552,0.599800,,,
288,0.071496,0.600200,,,
289,0.071440,0.601400,,,
290,0.071385,0.602000,,,
291,0.071329,0.602600,,,
292,0.071273,0.602800,,,
293,0.071218,0.604200,,,
294,0.071162,0.604000,,,
295,0.071107,0.604200,,,
296,0.071052,0.605000,,,
297,0.070997,0.604600,,,
298,0.070942,0.605400,,,
299,0.070887,0.606200,,,
300,0.070832,0.608000,,,
301,0.070778,0.608400,,,
302,0.070723,0.609200,,,
303,0.070668,0.609400,,,
304,0.070614,0.610200,,,
305,0.070560,0.610800,,,
306,0.070505,0.611600,,,
307,0.070451,0.612000,,,
308,0.070397,0.612800,,,
309,0.070343,0.613400,,,
310,0.070289,0.614200,,,
311,0.070235,0.615000,,,
312,0.070181,0.615400,,,
313,0.070127,0.616600,,,
314,0.070074,0.617600,,,
315,0.070020,0.617800,,,
316,0.069966,0.618600,,,
317,0.069913,0.619400,,,
318,0.069860,0.620400,,,
319,0.069807,0.621000,,,
320,0.069754,0.621400,,,
321,0.069701,0.622200,,,
322,0.069647,0.622800,,,
323,0.069595,0.622800,,,
324,0.069542,0.623000,,,
325,0.069489,0.624000,,,
326,0.069436,0.624800,,,
327,0.069383,0.625600,,,
328,0.069331,0.626000,,,
329,0.069278,0.626600,,,
330,0.069226,0.628400,,,
331,0.069173,0.628800,,,
332,0.069121,0.629000,,,
333,0.069069,0.630200,,,
334,0.069017,0.630800,,,
335,0.068965,0.631600,,,
336,0.068914,0.632200,,,
337,0.068862,0.633600,,,
