Iteration, Loss, Accuracy,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3
177,0.076770,0.516400,,,
178,0.076711,0.516600,,,
179,0.076651,0.516800,,,
180,0.076592,0.517800,,,
181,0.076534,0.518200,,,
182,0.076475,0.518400,,,
183,0.076417,0.519200,,,
184,0.076359,0.520600,,,
185,0.076301,0.522200,,,
186,0.076243,0.522400,,,
187,0.076186,0.523200,,,
188,0.076128,0.524400,,,
189,0.076071,0.525000,,,
190,0.076014,0.525200,,,
191,0.075958,0.525800,,,
192,0.075901,0.526000,,,
193,0.075845,0.527000,,,
194,0.075788,0.527400,,,
195,0.075732,0.528000,,,
196,0.075677,0.528600,,,
197,0.075621,0.528400,,,
198,0.075565,0.529400,,,
199,0.075510,0.530000,,,
200,0.075455,0.530600,,,
201,0.075400,0.531400,,,
202,0.075345,0.532400,,,
203,0.075290,0.533400,,,
204,0.075236,0.534600,,,
205,0.075181,0.536000,,,
206,0.075127,0.537200,,,
207,0.075073,0.537800,,,
208,0.075019,0.538000,,,
209,0.074965,0.538800,,,
210,0.074911,0.539400,,,
211,0.074858,0.539800,,,
212,0.074804,0.539800,,,
213,0.074751,0.540600,,,
214,0.074698,0.541200,,,
215,0.074645,0.542400,,,
216,0.074592,0.542000,,,
217,0.074540,0.542800,,,
218,0.074487,0.544200,,,
219,0.074435,0.544600,,,
220,0.074383,0.546400,,,
221,0.074331,0.547000,,,
222,0.074279,0.547200,,,
223,0.074227,0.547800,,,
224,0.074175,0.547800,,,
225,0.074124,0.548400,,,
226,0.074072,0.548800,,,
227,0.074021,0.549000,,,
228,0.073970,0.548800,,,
229,0.073919,0.549000,,,
230,0.073869,0.549200,,,
231,0.073818,0.549800,,,
232,0.073768,0.550800,,,
233,0.073717,0.551200,,,
234,0.073667,0.552200,,,
235,0.073617,0.553200,,,
236,0.073567,0.554000,,,
237,0.073517,0.554000,,,
238,0.073468,0.554000,,,
239,0.073418,0.554400,,,
240,0.073368,0.555400,,,
241,0.073319,0.555800,,,
242,0.073270,0.556200,,,
243,0.073221,0.556800,,,
244,0.073172,0.557800,,,
245,0.073123,0.559000,,,
246,0.073074,0.559600,,,
247,0.073025,0.559600,,,
248,0.072977,0.560600,,,
249,0.072928,0.561400,,,
250,0.072880,0.562800,,,
251,0.072832,0.563400,,,
252,0.072784,0.563800,,,
253,0.072736,0.564800,,,
254,0.072688,0.565800,,,
255,0.072641,0.566600,,,
256,0.072593,0.567600,,,
257,0.072546,0.568200,,,
258,0.072499,0.568800,,,
259,0.072451,0.569600,,,
260,0.072404,0.570600,,,
261,0.072357,0.570800,,,
262,0.072311,0.571400,,,
263,0.072264,0.571400,,,
264,0.072217,0.572200,,,
265,0.072171,0.572800,,,
266,0.072125,0.572600,,,
267,0.072078,0.573200,,,
268,0.072032,0.573400,,,
269,0.071986,0.574000,,,
270,0.071940,0.574200,,,
271,0.071894,0.574600,,,
272,0.071848,0.574600,,,
273,0.071803,0.575200,,,
274,0.071757,0.575600,,,
275,0.071712,0.576200,,,
276,0.071666,0.576200,,,
277,0.071621,0.577400,,,
278,0.071576,0.578200,,,
279,0.071531,0.579400,,,
280,0.071486,0.579400,,,
281,0.071441,0.579600,,,
282,0.071397,0.580200,,,
283,0.071352,0.580200,,,
284,0.071308,0.581000,,,
285,0.071263,0.581200,,,
286,0.071219,0.581600,,,
287,0.071175,0.582600,,,
288,0.071131,0.583000,,,
289,0.071087,0.584400,,,
290,0.071043,0.584200,,,
291,0.070999,0.584200,,,
292,0.070955,0.584400,,,
293,0.070912,0.585000,,,
294,0.070868,0.585600,,,
295,0.070825,0.585400,,,
296,0.070782,0.585600,,,
297,0.070739,0.586400,,,
298,0.070696,0.586200,,,
299,0.070653,0.586600,,,
300,0.070610,0.587000,,,
301,0.070568,0.587200,,,
302,0.070525,0.588000,,,
303,0.070482,0.588400,,,
304,0.070440,0.588400,,,
305,0.070398,0.588400,,,
306,0.070355,0.588400,,,
307,0.070313,0.589200,,,
308,0.070271,0.589600,,,
309,0.070229,0.590400,,,
310,0.070188,0.590800,,,
311,0.070146,0.590600,,,
312,0.070104,0.592000,,,
313,0.070063,0.592000,,,
314,0.070021,0.593200,,,
315,0.069980,0.593800,,,
316,0.069938,0.594400,,,
317,0.069897,0.594800,,,
318,0.069856,0.595800,,,
319,0.069815,0.595800,,,
320,0.069774,0.595200,,,
321,0.069733,0.595600,,,
322,0.069692,0.596000,,,
323,0.069651,0.597000,,,
324,0.069610,0.597200,,,
325,0.069570,0.597400,,,
326,0.069529,0.598000,,,
327,0.069489,0.598200,,,
328,0.069448,0.598600,,,
329,0.069408,0.598800,,,
330,0.069367,0.599000,,,
331,0.069327,0.599400,,,
332,0.069287,0.600000,,,
333,0.069247,0.599600,,,
334,0.069207,0.599600,,,
335,0.069167,0.599400,,,
336,0.069127,0.599600,,,
337,0.069088,0.600000,,,
338,0.069048,0.601000,,,
339,0.069008,0.601600,,,
340,0.068969,0.602600,,,
341,0.068929,0.602800,,,
342,0.068890,0.602800,,,
343,0.068850,0.603000,,,
344,0.068811,0.604200,,,
345,0.068772,0.605000,,,
346,0.068733,0.605200,,,
347,0.068693,0.605600,,,
348,0.068654,0.606000,,,
349,0.068615,0.605800,,,
350,0.068576,0.606200,,,
351,0.068537,0.606200,,,
352,0.068498,0.606200,,,
353,0.068460,0.606400,,,
354,0.068421,0.607000,,,
355,0.068382,0.607600,,,
356,0.068343,0.608200,,,
357,0.068305,0.607800,,,
358,0.068266,0.608400,,,
359,0.068227,0.608600,,,
360,0.068189,0.608800,,,
361,0.068151,0.608800,,,
362,0.068112,0.609400,,,
363,0.068074,0.609200,,,
364,0.068036,0.609400,,,
365,0.067997,0.609600,,,
366,0.067959,0.609800,,,
367,0.067921,0.610000,,,
368,0.067883,0.611000,,,
369,0.067845,0.611600,,,
370,0.067807,0.612000,,,
371,0.067769,0.612600,,,
372,0.067731,0.612800,,,
373,0.067693,0.612600,,,
374,0.067655,0.613200,,,
375,0.067617,0.614000,,,
376,0.067579,0.614400,,,
377,0.067542,0.614200,,,
378,0.067504,0.614200,,,
379,0.067466,0.614400,,,
380,0.067429,0.615000,,,
381,0.067391,0.615600,,,
382,0.067354,0.615800,,,
383,0.067317,0.616000,,,
384,0.067280,0.616200,,,
385,0.067242,0.616200,,,
386,0.067205,0.616000,,,
387,0.067168,0.616200,,,
388,0.067131,0.616400,,,
389,0.067094,0.616400,,,
390,0.067057,0.616000,,,
391,0.067020,0.616200,,,
392,0.066983,0.616200,,,
393,0.066946,0.616200,,,
394,0.066910,0.617000,,,
395,0.066873,0.617000,,,
396,0.066836,0.617200,,,
397,0.066799,0.617200,,,
398,0.066763,0.617800,,,
399,0.066726,0.617800,,,
400,0.066690,0.618200,,,
401,0.066653,0.618600,,,
402,0.066617,0.618400,,,
403,0.066581,0.618600,,,
404,0.066544,0.619000,,,
405,0.066508,0.619400,,,
406,0.066472,0.619800,,,
407,0.066436,0.619600,,,
408,0.066399,0.619200,,,
409,0.066363,0.619200,,,
410,0.066327,0.618600,,,
411,0.066291,0.619000,,,
412,0.066255,0.619200,,,
413,0.066219,0.619400,,,
414,0.066183,0.619000,,,
415,0.066147,0.619600,,,
416,0.066112,0.619800,,,
417,0.066076,0.620200,,,
418,0.066040,0.620000,,,
419,0.066004,0.620000,,,
420,0.065969,0.620200,,,
421,0.065933,0.620600,,,
422,0.065897,0.620800,,,
423,0.065862,0.621400,,,
424,0.065826,0.621400,,,
425,0.065790,0.621400,,,
426,0.065755,0.621200,,,
427,0.065719,0.621400,,,
428,0.065684,0.621800,,,
429,0.065648,0.621200,,,
430,0.065613,0.621200,,,
431,0.065578,0.620600,,,
432,0.065542,0.620800,,,
433,0.065507,0.621400,,,
434,0.065472,0.621600,,,
435,0.065437,0.621800,,,
436,0.065402,0.621800,,,
437,0.065367,0.621800,,,
438,0.065332,0.622200,,,
439,0.065297,0.623000,,,
440,0.065262,0.623400,,,
441,0.065227,0.623400,,,
442,0.065192,0.623200,,,
443,0.065157,0.623400,,,
444,0.065122,0.623600,,,
445,0.065087,0.623600,,,
446,0.065052,0.623800,,,
447,0.065017,0.623600,,,
448,0.064982,0.623800,,,
449,0.064947,0.623800,,,
450,0.064912,0.623800,,,
451,0.064877,0.623400,,,
452,0.064843,0.623600,,,
453,0.064808,0.623200,,,
454,0.064773,0.623400,,,
455,0.064739,0.623800,,,
456,0.064704,0.624200,,,
457,0.064669,0.624200,,,
458,0.064635,0.624200,,,
459,0.064600,0.624600,,,
460,0.064566,0.625400,,,
461,0.064531,0.625200,,,
462,0.064496,0.625200,,,
463,0.064462,0.625800,,,
464,0.064427,0.626000,,,
465,0.064393,0.626400,,,
466,0.064358,0.627000,,,
467,0.064324,0.627200,,,
468,0.064290,0.627600,,,
469,0.064255,0.627400,,,
470,0.064221,0.627600,,,
471,0.064187,0.628400,,,
472,0.064152,0.628800,,,
473,0.064118,0.628800,,,
474,0.064084,0.628400,,,
475,0.064050,0.628400,,,
476,0.064016,0.628800,,,
477,0.063982,0.628600,,,
478,0.063947,0.629200,,,
479,0.063913,0.629200,,,
480,0.063879,0.629600,,,
481,0.063845,0.629600,,,
482,0.063811,0.630200,,,
483,0.063777,0.630200,,,
484,0.063744,0.630400,,,
485,0.063710,0.630600,,,
486,0.063676,0.630800,,,
487,0.063642,0.630800,,,
488,0.063608,0.631000,,,
489,0.063574,0.630600,,,
490,0.063540,0.630200,,,
491,0.063507,0.630200,,,
492,0.063473,0.630200,,,
493,0.063439,0.630400,,,
494,0.063405,0.630800,,,
495,0.063371,0.631600,,,
496,0.063338,0.631800,,,
497,0.063304,0.631800,,,
498,0.063270,0.632400,,,
499,0.063237,0.632200,,,
500,0.063203,0.632200,,,
501,0.063169,0.632800,,,
502,0.063136,0.633000,,,
503,0.063102,0.633000,,,
504,0.063069,0.633000,,,
505,0.063035,0.633600,,,
506,0.063002,0.633800,,,
507,0.062969,0.634200,,,
508,0.062935,0.634400,,,
509,0.062902,0.635000,,,
510,0.062868,0.635400,,,
511,0.062835,0.635400,,,
512,0.062802,0.635600,,,
513,0.062768,0.635800,,,
514,0.062735,0.636600,,,
515,0.062702,0.637400,,,
516,0.062669,0.637600,,,
517,0.062636,0.638000,,,
518,0.062602,0.638200,,,
519,0.062569,0.638200,,,
520,0.062536,0.638800,,,
521,0.062503,0.639400,,,
522,0.062470,0.639400,,,
523,0.062436,0.639600,,,
524,0.062403,0.640200,,,
525,0.062370,0.640600,,,
526,0.062337,0.640800,,,
527,0.062304,0.640800,,,
528,0.062271,0.641000,,,
529,0.062237,0.641200,,,
530,0.062204,0.641800,,,
531,0.062171,0.641800,,,
532,0.062138,0.642400,,,
533,0.062106,0.643000,,,
534,0.062073,0.643200,,,
535,0.062040,0.643600,,,
536,0.062007,0.644000,,,
537,0.061974,0.644000,,,
538,0.061941,0.644000,,,
539,0.061908,0.644600,,,
540,0.061875,0.644600,,,
541,0.061842,0.644400,,,
542,0.061810,0.645000,,,
543,0.061777,0.645200,,,
544,0.061744,0.645600,,,
545,0.061711,0.645800,,,
546,0.061679,0.645800,,,
547,0.061646,0.646000,,,
548,0.061613,0.646200,,,
549,0.061581,0.646400,,,
550,0.061548,0.646200,,,
551,0.061516,0.647000,,,
552,0.061483,0.647200,,,
553,0.061451,0.648200,,,
554,0.061418,0.648400,,,
555,0.061386,0.648600,,,
556,0.061353,0.648600,,,
557,0.061321,0.649400,,,
558,0.061288,0.649600,,,
559,0.061256,0.650000,,,
560,0.061223,0.650200,,,
561,0.061191,0.650200,,,
562,0.061159,0.650000,,,
563,0.061127,0.650000,,,
564,0.061094,0.650600,,,
565,0.061062,0.650400,,,
566,0.061030,0.651000,,,
567,0.060998,0.651600,,,
568,0.060965,0.652400,,,
569,0.060933,0.652600,,,
570,0.060901,0.652800,,,
571,0.060869,0.653400,,,
572,0.060837,0.653400,,,
573,0.060805,0.653600,,,
574,0.060773,0.653800,,,
575,0.060741,0.654600,,,
576,0.060709,0.655200,,,
577,0.060677,0.656000,,,
578,0.060645,0.656200,,,
579,0.060613,0.656400,,,
580,0.060581,0.656600,,,
581,0.060549,0.657200,,,
582,0.060517,0.657400,,,
583,0.060485,0.658000,,,
584,0.060453,0.658000,,,
585,0.060422,0.658400,,,
586,0.060390,0.659200,,,
587,0.060358,0.660000,,,
588,0.060326,0.660200,,,
589,0.060295,0.660600,,,
590,0.060263,0.660600,,,
591,0.060231,0.660600,,,
592,0.060200,0.661000,,,
593,0.060168,0.661200,,,
594,0.060136,0.661200,,,
595,0.060105,0.661600,,,
596,0.060073,0.662200,,,
597,0.060042,0.662200,,,
598,0.060010,0.663000,,,
599,0.059979,0.663600,,,
600,0.059947,0.664600,,,
601,0.059916,0.664600,,,
602,0.059885,0.664800,,,
603,0.059853,0.665400,,,
604,0.059822,0.666000,,,
605,0.059790,0.666200,,,
606,0.059759,0.666200,,,
607,0.059728,0.666200,,,
608,0.059696,0.666400,,,
609,0.059665,0.667000,,,
610,0.059634,0.667000,,,
611,0.059603,0.667000,,,
612,0.059572,0.667000,,,
613,0.059540,0.667200,,,
614,0.059509,0.666400,,,
615,0.059478,0.666400,,,
616,0.059447,0.666400,,,
617,0.059416,0.666800,,,
618,0.059385,0.666800,,,
619,0.059354,0.667400,,,
620,0.059323,0.667800,,,
621,0.059292,0.668000,,,
622,0.059261,0.668200,,,
623,0.059230,0.668000,,,
624,0.059199,0.668200,,,
625,0.059168,0.668800,,,
626,0.059138,0.669000,,,
627,0.059107,0.669200,,,
628,0.059076,0.669600,,,
629,0.059045,0.670000,,,
630,0.059014,0.670600,,,
631,0.058983,0.671200,,,
632,0.058953,0.671200,,,
633,0.058922,0.671600,,,
634,0.058891,0.672200,,,
635,0.058861,0.672400,,,
636,0.058830,0.673000,,,
637,0.058799,0.673000,,,
638,0.058769,0.673400,,,
639,0.058738,0.673600,,,
640,0.058707,0.673800,,,
641,0.058677,0.674000,,,
642,0.058646,0.674400,,,
643,0.058616,0.674600,,,
644,0.058585,0.675400,,,
645,0.058555,0.675600,,,
646,0.058524,0.676200,,,
647,0.058494,0.676800,,,
648,0.058463,0.678400,,,
649,0.058433,0.678800,,,
650,0.058403,0.679200,,,
651,0.058372,0.679400,,,
652,0.058342,0.679000,,,
653,0.058312,0.679400,,,
654,0.058281,0.679800,,,
655,0.058251,0.680200,,,
656,0.058221,0.680400,,,
657,0.058190,0.680800,,,
658,0.058160,0.680800,,,
659,0.058130,0.680800,,,
660,0.058100,0.681000,,,
661,0.058070,0.681200,,,
662,0.058040,0.681200,,,
663,0.058009,0.681600,,,
664,0.057979,0.682000,,,
665,0.057949,0.682200,,,
666,0.057919,0.682600,,,
667,0.057889,0.682800,,,
668,0.057859,0.683000,,,
669,0.057829,0.683400,,,
670,0.057799,0.683600,,,
671,0.057769,0.684200,,,
672,0.057739,0.684600,,,
673,0.057709,0.684400,,,
674,0.057679,0.684400,,,
675,0.057649,0.684800,,,
676,0.057620,0.685200,,,
677,0.057590,0.685200,,,
678,0.057560,0.685800,,,
679,0.057530,0.686400,,,
680,0.057500,0.686600,,,
681,0.057470,0.687600,,,
682,0.057440,0.688600,,,
683,0.057410,0.689000,,,
684,0.057381,0.689400,,,
685,0.057351,0.689400,,,
686,0.057321,0.690200,,,
687,0.057291,0.690600,,,
688,0.057262,0.691000,,,
689,0.057232,0.691200,,,
690,0.057202,0.691400,,,
691,0.057173,0.691600,,,
692,0.057143,0.691600,,,
693,0.057113,0.691600,,,
694,0.057084,0.691800,,,
695,0.057054,0.692000,,,
696,0.057024,0.692400,,,
697,0.056995,0.692600,,,
698,0.056965,0.693200,,,
699,0.056935,0.693800,,,
700,0.056906,0.694600,,,
701,0.056876,0.695200,,,
702,0.056847,0.695600,,,
703,0.056817,0.695800,,,
704,0.056788,0.695800,,,
705,0.056758,0.696200,,,
706,0.056729,0.696600,,,
707,0.056699,0.696600,,,
708,0.056670,0.696800,,,
709,0.056640,0.697000,,,
710,0.056611,0.697200,,,
711,0.056582,0.698200,,,
712,0.056552,0.698400,,,
713,0.056523,0.698600,,,
714,0.056494,0.699000,,,
715,0.056465,0.699200,,,
716,0.056435,0.699400,,,
717,0.056406,0.699600,,,
718,0.056377,0.699800,,,
719,0.056348,0.700000,,,
720,0.056319,0.700800,,,
721,0.056290,0.700800,,,
722,0.056261,0.701400,,,
723,0.056232,0.701600,,,
724,0.056202,0.701800,,,
725,0.056173,0.702000,,,
726,0.056144,0.702200,,,
727,0.056115,0.702600,,,
728,0.056086,0.702800,,,
729,0.056057,0.703800,,,
730,0.056028,0.704000,,,
731,0.055999,0.704000,,,
732,0.055971,0.704200,,,
733,0.055942,0.704200,,,
734,0.055913,0.705000,,,
735,0.055884,0.705200,,,
736,0.055855,0.705400,,,
737,0.055826,0.705400,,,
738,0.055797,0.706200,,,
739,0.055769,0.706800,,,
740,0.055740,0.707200,,,
741,0.055711,0.707400,,,
742,0.055682,0.707400,,,
743,0.055654,0.707600,,,
744,0.055625,0.708000,,,
745,0.055596,0.708400,,,
746,0.055568,0.708600,,,
747,0.055539,0.708600,,,
748,0.055511,0.708800,,,
749,0.055482,0.709400,,,
750,0.055454,0.709800,,,
751,0.055425,0.710400,,,
752,0.055397,0.710400,,,
753,0.055368,0.710600,,,
754,0.055340,0.711000,,,
755,0.055311,0.711000,,,
756,0.055283,0.711600,,,
757,0.055255,0.712000,,,
758,0.055226,0.712200,,,
759,0.055198,0.712600,,,
760,0.055170,0.712800,,,
761,0.055141,0.713200,,,
762,0.055113,0.713200,,,
763,0.055085,0.713600,,,
764,0.055057,0.714400,,,
765,0.055028,0.714800,,,
766,0.055000,0.715000,,,
767,0.054972,0.715400,,,
768,0.054944,0.715600,,,
769,0.054916,0.716200,,,
770,0.054887,0.716000,,,
771,0.054859,0.716200,,,
772,0.054831,0.716200,,,
773,0.054803,0.716200,,,
774,0.054775,0.716600,,,
775,0.054747,0.717000,,,
776,0.054719,0.717000,,,
777,0.054691,0.717000,,,
778,0.054663,0.717200,,,
779,0.054635,0.717400,,,
780,0.054607,0.717600,,,
781,0.054579,0.718200,,,
782,0.054551,0.718000,,,
783,0.054523,0.718000,,,
784,0.054495,0.718200,,,
785,0.054467,0.718800,,,
786,0.054440,0.719400,,,
787,0.054412,0.719600,,,
788,0.054384,0.719400,,,
789,0.054356,0.719800,,,
790,0.054329,0.720000,,,
791,0.054301,0.719800,,,
792,0.054273,0.720000,,,
793,0.054245,0.720200,,,
794,0.054218,0.720400,,,
795,0.054190,0.720600,,,
796,0.054162,0.721200,,,
797,0.054135,0.721800,,,
798,0.054107,0.722000,,,
799,0.054079,0.722400,,,
800,0.054052,0.722600,,,
801,0.054024,0.722600,,,
802,0.053997,0.722800,,,
803,0.053969,0.723200,,,
804,0.053941,0.723200,,,
805,0.053914,0.723800,,,
806,0.053886,0.724400,,,
807,0.053859,0.724800,,,
808,0.053831,0.725000,,,
809,0.053804,0.725000,,,
810,0.053776,0.725000,,,
811,0.053749,0.725000,,,
812,0.053721,0.725200,,,
813,0.053694,0.726200,,,
814,0.053666,0.726400,,,
815,0.053639,0.726400,,,
816,0.053611,0.726600,,,
817,0.053584,0.727200,,,
818,0.053556,0.727200,,,
819,0.053529,0.727800,,,
820,0.053502,0.728400,,,
821,0.053474,0.728400,,,
822,0.053447,0.728600,,,
823,0.053419,0.728600,,,
824,0.053392,0.728600,,,
825,0.053364,0.729400,,,
826,0.053337,0.729400,,,
827,0.053310,0.729800,,,
828,0.053282,0.729800,,,
829,0.053255,0.730000,,,
830,0.053228,0.730000,,,
831,0.053200,0.730200,,,
832,0.053173,0.730600,,,
833,0.053146,0.731000,,,
834,0.053118,0.731000,,,
835,0.053091,0.731200,,,
836,0.053064,0.731000,,,
837,0.053037,0.731200,,,
838,0.053010,0.731200,,,
839,0.052983,0.731400,,,
840,0.052955,0.731400,,,
841,0.052928,0.732000,,,
842,0.052901,0.732400,,,
843,0.052874,0.732600,,,
844,0.052847,0.733400,,,
845,0.052820,0.733600,,,
846,0.052793,0.734000,,,
847,0.052766,0.734400,,,
848,0.052739,0.734800,,,
849,0.052712,0.735000,,,
850,0.052685,0.735400,,,
851,0.052658,0.735400,,,
852,0.052631,0.736200,,,
853,0.052604,0.736400,,,
854,0.052577,0.736800,,,
855,0.052551,0.738000,,,
856,0.052524,0.738400,,,
857,0.052497,0.738400,,,
858,0.052470,0.738800,,,
859,0.052444,0.739000,,,
860,0.052417,0.739200,,,
861,0.052390,0.739600,,,
862,0.052364,0.739800,,,
863,0.052337,0.739800,,,
864,0.052311,0.739800,,,
865,0.052284,0.739600,,,
866,0.052258,0.740000,,,
867,0.052231,0.740000,,,
868,0.052205,0.739800,,,
869,0.052178,0.739800,,,
870,0.052152,0.740200,,,
871,0.052126,0.741000,,,
872,0.052099,0.741400,,,
873,0.052073,0.741800,,,
874,0.052047,0.741600,,,
875,0.052021,0.741400,,,
876,0.051995,0.741400,,,
877,0.051968,0.741800,,,
878,0.051942,0.742200,,,
879,0.051916,0.742800,,,
880,0.051890,0.742800,,,
881,0.051864,0.742800,,,
882,0.051838,0.743000,,,
883,0.051812,0.743200,,,
884,0.051787,0.743400,,,
885,0.051761,0.743400,,,
886,0.051735,0.743800,,,
887,0.051709,0.744000,,,
888,0.051683,0.744000,,,
889,0.051657,0.744400,,,
890,0.051632,0.744600,,,
891,0.051606,0.744800,,,
892,0.051580,0.745400,,,
893,0.051555,0.745200,,,
894,0.051529,0.745400,,,
895,0.051504,0.745800,,,
896,0.051478,0.745600,,,
897,0.051453,0.745800,,,
898,0.051427,0.746200,,,
899,0.051402,0.746400,,,
900,0.051377,0.746400,,,
901,0.051351,0.746200,,,
902,0.051326,0.746600,,,
903,0.051301,0.747600,,,
904,0.051276,0.747800,,,
905,0.051250,0.748200,,,
906,0.051225,0.748200,,,
907,0.051200,0.748200,,,
908,0.051175,0.748600,,,
909,0.051150,0.748400,,,
910,0.051125,0.748600,,,
911,0.051100,0.748600,,,
912,0.051075,0.748600,,,
913,0.051050,0.748600,,,
914,0.051025,0.748600,,,
915,0.051000,0.748800,,,
916,0.050976,0.748800,,,
917,0.050951,0.749000,,,
918,0.050926,0.749000,,,
919,0.050901,0.749000,,,
920,0.050877,0.749800,,,
921,0.050852,0.750000,,,
922,0.050827,0.750200,,,
923,0.050803,0.750200,,,
924,0.050778,0.750200,,,
925,0.050754,0.750400,,,
926,0.050729,0.750200,,,
927,0.050705,0.750400,,,
