Iteration, Loss, Accuracy,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3
1,0.133728,0.089000,,,
2,0.130312,0.085600,,,
3,0.127339,0.084400,,,
4,0.124681,0.083200,,,
5,0.122272,0.084000,,,
6,0.120056,0.084400,,,
7,0.117999,0.086800,,,
8,0.116082,0.086800,,,
9,0.114293,0.085200,,,
10,0.112620,0.086200,,,
11,0.111066,0.088600,,,
12,0.109624,0.089000,,,
13,0.108281,0.090600,,,
14,0.107033,0.091400,,,
15,0.105879,0.093400,,,
16,0.104813,0.093000,,,
17,0.103827,0.094200,,,
18,0.102912,0.094200,,,
19,0.102064,0.093600,,,
20,0.101275,0.093600,,,
21,0.100538,0.093400,,,
22,0.099852,0.093400,,,
23,0.099209,0.093600,,,
24,0.098604,0.093600,,,
25,0.098036,0.094400,,,
26,0.097501,0.094600,,,
27,0.096995,0.095400,,,
28,0.096518,0.095800,,,
29,0.096066,0.096200,,,
30,0.095638,0.096800,,,
31,0.095232,0.097200,,,
32,0.094846,0.097600,,,
33,0.094480,0.098000,,,
34,0.094131,0.098600,,,
35,0.093799,0.098400,,,
36,0.093483,0.099000,,,
37,0.093181,0.099800,,,
38,0.092893,0.100200,,,
39,0.092618,0.100400,,,
40,0.092355,0.100000,,,
41,0.092103,0.099800,,,
42,0.091863,0.100800,,,
43,0.091632,0.101600,,,
44,0.091411,0.102600,,,
45,0.091199,0.104200,,,
46,0.090996,0.104800,,,
47,0.090800,0.105800,,,
48,0.090611,0.106000,,,
49,0.090430,0.106400,,,
50,0.090255,0.106000,,,
51,0.090086,0.108400,,,
52,0.089923,0.111800,,,
53,0.089766,0.113000,,,
54,0.089614,0.115000,,,
55,0.089467,0.116400,,,
56,0.089325,0.118800,,,
57,0.089188,0.122000,,,
58,0.089054,0.126200,,,
59,0.088925,0.129400,,,
60,0.088799,0.132200,,,
61,0.088677,0.136600,,,
62,0.088558,0.140400,,,
63,0.088443,0.144000,,,
64,0.088330,0.149400,,,
65,0.088220,0.154400,,,
66,0.088113,0.158200,,,
67,0.088008,0.162800,,,
68,0.087906,0.167000,,,
69,0.087806,0.170200,,,
70,0.087708,0.176000,,,
71,0.087612,0.180000,,,
72,0.087519,0.185200,,,
73,0.087427,0.188600,,,
74,0.087336,0.194000,,,
75,0.087248,0.196600,,,
76,0.087161,0.201800,,,
77,0.087076,0.206600,,,
78,0.086992,0.211200,,,
79,0.086909,0.213800,,,
80,0.086828,0.216800,,,
81,0.086747,0.222400,,,
82,0.086668,0.225000,,,
83,0.086590,0.230200,,,
84,0.086513,0.232600,,,
85,0.086438,0.235800,,,
86,0.086362,0.240200,,,
87,0.086288,0.243000,,,
88,0.086215,0.245800,,,
89,0.086143,0.247600,,,
90,0.086071,0.251800,,,
91,0.086000,0.255000,,,
92,0.085930,0.260800,,,
93,0.085860,0.265600,,,
94,0.085790,0.271400,,,
95,0.085722,0.275600,,,
96,0.085654,0.282000,,,
97,0.085587,0.286000,,,
98,0.085520,0.290000,,,
99,0.085454,0.295000,,,
100,0.085389,0.300000,,,
101,0.085324,0.304200,,,
102,0.085259,0.307200,,,
103,0.085195,0.312800,,,
104,0.085132,0.315000,,,
105,0.085069,0.319200,,,
106,0.085006,0.322800,,,
107,0.084943,0.325200,,,
108,0.084881,0.326800,,,
109,0.084819,0.331200,,,
110,0.084757,0.334800,,,
111,0.084696,0.338800,,,
112,0.084635,0.342600,,,
113,0.084575,0.346000,,,
114,0.084514,0.350400,,,
115,0.084454,0.352400,,,
116,0.084395,0.356200,,,
117,0.084335,0.359600,,,
118,0.084276,0.362800,,,
119,0.084217,0.366400,,,
120,0.084158,0.368600,,,
121,0.084100,0.373000,,,
122,0.084042,0.375000,,,
123,0.083983,0.380000,,,
124,0.083925,0.384000,,,
125,0.083868,0.388800,,,
126,0.083810,0.390800,,,
127,0.083753,0.395000,,,
128,0.083696,0.398400,,,
129,0.083639,0.402800,,,
130,0.083582,0.405200,,,
131,0.083525,0.407600,,,
132,0.083468,0.410600,,,
133,0.083411,0.412600,,,
134,0.083355,0.414600,,,
135,0.083298,0.416800,,,
136,0.083242,0.420000,,,
137,0.083185,0.424000,,,
138,0.083129,0.427400,,,
139,0.083073,0.431200,,,
140,0.083017,0.436000,,,
141,0.082961,0.439200,,,
142,0.082905,0.442000,,,
143,0.082850,0.446200,,,
144,0.082794,0.448800,,,
145,0.082739,0.451800,,,
146,0.082684,0.454000,,,
147,0.082628,0.456400,,,
148,0.082573,0.458800,,,
149,0.082517,0.461200,,,
150,0.082462,0.463200,,,
151,0.082407,0.465400,,,
152,0.082352,0.469000,,,
153,0.082297,0.472400,,,
154,0.082243,0.475600,,,
155,0.082188,0.476600,,,
156,0.082133,0.479200,,,
157,0.082078,0.482000,,,
158,0.082024,0.483200,,,
159,0.081969,0.485200,,,
160,0.081914,0.487400,,,
161,0.081859,0.490800,,,
162,0.081805,0.493200,,,
163,0.081750,0.495000,,,
164,0.081695,0.497000,,,
165,0.081640,0.498200,,,
166,0.081585,0.500200,,,
167,0.081530,0.503200,,,
168,0.081475,0.503600,,,
169,0.081420,0.505400,,,
170,0.081365,0.507600,,,
171,0.081310,0.508400,,,
172,0.081255,0.510800,,,
173,0.081200,0.512600,,,
174,0.081145,0.514200,,,
175,0.081090,0.516000,,,
176,0.081035,0.517800,,,
177,0.080980,0.519200,,,
178,0.080925,0.521200,,,
179,0.080870,0.522200,,,
180,0.080815,0.524400,,,
181,0.080760,0.525800,,,
182,0.080705,0.526200,,,
183,0.080650,0.528600,,,
184,0.080595,0.529400,,,
185,0.080540,0.530600,,,
186,0.080485,0.531000,,,
187,0.080429,0.531800,,,
188,0.080374,0.533400,,,
189,0.080319,0.534400,,,
190,0.080264,0.536400,,,
191,0.080209,0.537400,,,
192,0.080154,0.538600,,,
193,0.080099,0.539400,,,
194,0.080044,0.540200,,,
195,0.079989,0.541200,,,
196,0.079934,0.540400,,,
197,0.079879,0.541200,,,
198,0.079824,0.544200,,,
199,0.079769,0.545800,,,
200,0.079713,0.547200,,,
201,0.079658,0.549200,,,
202,0.079603,0.550000,,,
203,0.079547,0.552400,,,
204,0.079492,0.553600,,,
205,0.079436,0.555000,,,
206,0.079381,0.556600,,,
207,0.079325,0.557400,,,
208,0.079270,0.558800,,,
209,0.079214,0.560600,,,
210,0.079159,0.561600,,,
211,0.079103,0.563000,,,
212,0.079047,0.565400,,,
213,0.078991,0.566800,,,
214,0.078935,0.568000,,,
215,0.078878,0.569200,,,
216,0.078822,0.570600,,,
217,0.078766,0.571000,,,
218,0.078709,0.572400,,,
219,0.078653,0.572600,,,
220,0.078597,0.573800,,,
221,0.078541,0.574000,,,
222,0.078484,0.575000,,,
223,0.078428,0.574800,,,
224,0.078372,0.576200,,,
225,0.078316,0.577200,,,
226,0.078259,0.577800,,,
227,0.078203,0.578000,,,
228,0.078147,0.578400,,,
229,0.078091,0.579400,,,
230,0.078034,0.580000,,,
231,0.077978,0.581000,,,
232,0.077921,0.582600,,,
233,0.077865,0.582200,,,
234,0.077808,0.583800,,,
235,0.077752,0.584200,,,
236,0.077695,0.584800,,,
237,0.077639,0.584600,,,
238,0.077582,0.585800,,,
239,0.077526,0.586800,,,
240,0.077470,0.588400,,,
241,0.077413,0.588400,,,
242,0.077357,0.588800,,,
243,0.077301,0.589200,,,
244,0.077245,0.591200,,,
245,0.077189,0.591800,,,
246,0.077132,0.593000,,,
247,0.077076,0.594000,,,
248,0.077020,0.595000,,,
249,0.076964,0.595600,,,
250,0.076908,0.596600,,,
251,0.076851,0.597000,,,
252,0.076794,0.598000,,,
253,0.076738,0.599000,,,
254,0.076681,0.599600,,,
255,0.076625,0.599600,,,
256,0.076569,0.600000,,,
257,0.076512,0.600400,,,
258,0.076455,0.600400,,,
259,0.076399,0.600800,,,
260,0.076343,0.601600,,,
261,0.076286,0.602400,,,
262,0.076230,0.603000,,,
263,0.076173,0.603600,,,
264,0.076117,0.604000,,,
265,0.076061,0.604800,,,
266,0.076004,0.605600,,,
267,0.075948,0.606200,,,
268,0.075891,0.607000,,,
269,0.075834,0.607600,,,
270,0.075778,0.609000,,,
271,0.075721,0.609200,,,
272,0.075665,0.610000,,,
273,0.075608,0.610000,,,
274,0.075551,0.610400,,,
275,0.075494,0.611200,,,
276,0.075437,0.612000,,,
277,0.075380,0.612600,,,
278,0.075323,0.612400,,,
279,0.075266,0.613400,,,
280,0.075208,0.614000,,,
281,0.075151,0.614000,,,
282,0.075093,0.614800,,,
283,0.075036,0.615400,,,
284,0.074978,0.616000,,,
285,0.074920,0.615600,,,
286,0.074862,0.617000,,,
287,0.074804,0.617400,,,
288,0.074746,0.617800,,,
289,0.074688,0.619600,,,
290,0.074629,0.620400,,,
291,0.074570,0.621600,,,
292,0.074512,0.622200,,,
293,0.074453,0.623000,,,
294,0.074393,0.623200,,,
295,0.074334,0.623600,,,
296,0.074274,0.624200,,,
297,0.074214,0.625200,,,
298,0.074154,0.625800,,,
299,0.074093,0.626600,,,
300,0.074033,0.628200,,,
301,0.073972,0.628400,,,
302,0.073910,0.629200,,,
303,0.073849,0.629600,,,
304,0.073787,0.630600,,,
305,0.073724,0.630600,,,
306,0.073662,0.630400,,,
307,0.073600,0.630600,,,
308,0.073537,0.630200,,,
309,0.073474,0.630600,,,
310,0.073411,0.630600,,,
311,0.073348,0.631000,,,
312,0.073285,0.631800,,,
313,0.073222,0.632000,,,
314,0.073159,0.633400,,,
315,0.073095,0.633000,,,
316,0.073032,0.633600,,,
317,0.072968,0.634000,,,
318,0.072904,0.634000,,,
319,0.072841,0.635000,,,
320,0.072777,0.635000,,,
321,0.072713,0.635200,,,
322,0.072649,0.635400,,,
323,0.072585,0.635800,,,
324,0.072520,0.635600,,,
325,0.072456,0.635600,,,
326,0.072392,0.635800,,,
327,0.072328,0.635800,,,
328,0.072265,0.636200,,,
329,0.072201,0.636400,,,
330,0.072137,0.637000,,,
331,0.072073,0.637800,,,
332,0.072009,0.637600,,,
333,0.071945,0.638400,,,
334,0.071882,0.638400,,,
335,0.071818,0.638600,,,
336,0.071755,0.639000,,,
337,0.071691,0.639400,,,
338,0.071628,0.641000,,,
339,0.071565,0.641000,,,
340,0.071501,0.641400,,,
341,0.071438,0.641800,,,
342,0.071375,0.641800,,,
343,0.071312,0.641600,,,
344,0.071249,0.641600,,,
345,0.071186,0.641800,,,
346,0.071123,0.642400,,,
347,0.071060,0.644000,,,
348,0.070997,0.644000,,,
349,0.070934,0.644600,,,
350,0.070871,0.645000,,,
351,0.070808,0.645800,,,
352,0.070745,0.645600,,,
353,0.070682,0.645400,,,
354,0.070619,0.646000,,,
355,0.070556,0.645600,,,
356,0.070494,0.645400,,,
357,0.070431,0.645800,,,
358,0.070368,0.645800,,,
359,0.070306,0.646000,,,
360,0.070243,0.646200,,,
361,0.070180,0.646600,,,
362,0.070118,0.646800,,,
363,0.070055,0.646600,,,
364,0.069993,0.647000,,,
365,0.069931,0.647400,,,
366,0.069868,0.647800,,,
367,0.069806,0.648000,,,
368,0.069743,0.647800,,,
369,0.069681,0.648400,,,
370,0.069619,0.648200,,,
371,0.069556,0.648800,,,
372,0.069494,0.648800,,,
373,0.069432,0.649000,,,
374,0.069370,0.649600,,,
375,0.069308,0.649600,,,
376,0.069246,0.650200,,,
377,0.069185,0.650000,,,
378,0.069123,0.650000,,,
379,0.069061,0.650400,,,
380,0.069000,0.650000,,,
381,0.068938,0.650200,,,
382,0.068877,0.650600,,,
383,0.068815,0.650200,,,
384,0.068754,0.650400,,,
385,0.068693,0.650800,,,
386,0.068632,0.651000,,,
387,0.068571,0.651000,,,
388,0.068510,0.651400,,,
389,0.068449,0.651600,,,
390,0.068388,0.651000,,,
391,0.068328,0.651000,,,
392,0.068267,0.651400,,,
393,0.068206,0.651600,,,
394,0.068146,0.652200,,,
395,0.068086,0.652400,,,
396,0.068025,0.652600,,,
397,0.067965,0.652000,,,
398,0.067905,0.652600,,,
399,0.067845,0.652600,,,
400,0.067785,0.653400,,,
401,0.067725,0.653600,,,
402,0.067666,0.653200,,,
403,0.067606,0.653200,,,
404,0.067547,0.654200,,,
405,0.067487,0.654800,,,
406,0.067428,0.655200,,,
407,0.067369,0.656000,,,
408,0.067309,0.657400,,,
409,0.067250,0.657000,,,
410,0.067191,0.657200,,,
411,0.067132,0.657400,,,
412,0.067073,0.657600,,,
413,0.067014,0.657600,,,
414,0.066956,0.658000,,,
415,0.066897,0.658400,,,
416,0.066839,0.659200,,,
417,0.066780,0.659600,,,
418,0.066722,0.660000,,,
419,0.066663,0.659800,,,
420,0.066605,0.660600,,,
421,0.066547,0.661800,,,
422,0.066489,0.661800,,,
423,0.066431,0.662400,,,
424,0.066373,0.662600,,,
425,0.066315,0.663000,,,
426,0.066258,0.663200,,,
427,0.066200,0.663600,,,
428,0.066142,0.664200,,,
429,0.066085,0.664400,,,
430,0.066027,0.664400,,,
431,0.065970,0.664200,,,
432,0.065913,0.664800,,,
433,0.065856,0.665600,,,
434,0.065799,0.665600,,,
435,0.065741,0.665800,,,
436,0.065685,0.665800,,,
437,0.065628,0.666600,,,
438,0.065571,0.667200,,,
439,0.065515,0.667600,,,
440,0.065458,0.667600,,,
441,0.065402,0.668200,,,
442,0.065345,0.668600,,,
443,0.065289,0.669600,,,
444,0.065233,0.669800,,,
445,0.065177,0.670000,,,
446,0.065121,0.670000,,,
447,0.065065,0.670400,,,
448,0.065010,0.670200,,,
449,0.064954,0.670000,,,
450,0.064898,0.670000,,,
451,0.064843,0.670600,,,
452,0.064787,0.671000,,,
453,0.064732,0.671000,,,
454,0.064677,0.671400,,,
455,0.064622,0.671400,,,
456,0.064567,0.672000,,,
457,0.064512,0.671600,,,
458,0.064457,0.672000,,,
459,0.064403,0.672000,,,
460,0.064348,0.672400,,,
461,0.064293,0.672000,,,
462,0.064239,0.672200,,,
463,0.064185,0.673000,,,
464,0.064130,0.673400,,,
465,0.064076,0.673800,,,
466,0.064022,0.674200,,,
467,0.063968,0.674000,,,
468,0.063915,0.674600,,,
