Iteration, Loss, Accuracy,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3
1,0.114455,0.102800,,,
2,0.113800,0.103200,,,
3,0.113167,0.102800,,,
4,0.112555,0.103600,,,
5,0.111961,0.104200,,,
6,0.111387,0.104200,,,
7,0.110828,0.104800,,,
8,0.110287,0.106000,,,
9,0.109762,0.106400,,,
10,0.109251,0.106600,,,
11,0.108756,0.107800,,,
12,0.108274,0.109600,,,
13,0.107806,0.110400,,,
14,0.107351,0.110400,,,
15,0.106907,0.110200,,,
16,0.106476,0.110800,,,
17,0.106056,0.110800,,,
18,0.105647,0.112000,,,
19,0.105248,0.113600,,,
20,0.104860,0.114800,,,
21,0.104481,0.116000,,,
22,0.104112,0.117000,,,
23,0.103751,0.117400,,,
24,0.103399,0.118400,,,
25,0.103056,0.118800,,,
26,0.102721,0.120000,,,
27,0.102393,0.121400,,,
28,0.102074,0.122800,,,
29,0.101762,0.123200,,,
30,0.101458,0.124200,,,
31,0.101161,0.125200,,,
32,0.100871,0.127200,,,
33,0.100587,0.128600,,,
34,0.100311,0.129800,,,
35,0.100040,0.132000,,,
36,0.099776,0.132800,,,
37,0.099518,0.134000,,,
38,0.099267,0.134000,,,
39,0.099021,0.135000,,,
40,0.098780,0.136600,,,
41,0.098546,0.138800,,,
42,0.098316,0.140200,,,
43,0.098092,0.141400,,,
44,0.097873,0.142600,,,
45,0.097659,0.144000,,,
46,0.097450,0.145200,,,
47,0.097245,0.145400,,,
48,0.097045,0.145800,,,
49,0.096849,0.147000,,,
50,0.096658,0.147800,,,
51,0.096470,0.148400,,,
52,0.096287,0.150000,,,
53,0.096108,0.151000,,,
54,0.095933,0.152200,,,
55,0.095761,0.153400,,,
56,0.095594,0.153400,,,
57,0.095430,0.154200,,,
58,0.095269,0.155800,,,
59,0.095112,0.156000,,,
60,0.094959,0.156800,,,
61,0.094809,0.156800,,,
62,0.094662,0.158000,,,
63,0.094518,0.159000,,,
64,0.094377,0.159400,,,
65,0.094240,0.159600,,,
66,0.094105,0.160600,,,
67,0.093974,0.161000,,,
68,0.093845,0.161600,,,
69,0.093719,0.162400,,,
70,0.093595,0.163400,,,
71,0.093475,0.164600,,,
72,0.093356,0.165000,,,
73,0.093241,0.166800,,,
74,0.093127,0.167600,,,
75,0.093016,0.168400,,,
76,0.092907,0.169800,,,
77,0.092801,0.170800,,,
78,0.092697,0.172000,,,
79,0.092594,0.173400,,,
80,0.092494,0.173400,,,
81,0.092395,0.173600,,,
82,0.092299,0.174000,,,
83,0.092204,0.174800,,,
84,0.092112,0.175400,,,
85,0.092021,0.175800,,,
86,0.091931,0.176000,,,
87,0.091844,0.176600,,,
88,0.091758,0.178200,,,
89,0.091673,0.178600,,,
90,0.091590,0.178600,,,
91,0.091509,0.178600,,,
92,0.091429,0.178800,,,
93,0.091351,0.179400,,,
94,0.091274,0.180200,,,
95,0.091198,0.181000,,,
96,0.091124,0.181600,,,
97,0.091051,0.182400,,,
98,0.090979,0.183600,,,
99,0.090909,0.184200,,,
100,0.090839,0.185600,,,
101,0.090771,0.186600,,,
102,0.090704,0.187000,,,
103,0.090638,0.187600,,,
104,0.090573,0.187800,,,
105,0.090509,0.188000,,,
106,0.090447,0.188600,,,
107,0.090385,0.189800,,,
108,0.090324,0.190400,,,
109,0.090265,0.191000,,,
110,0.090206,0.191400,,,
111,0.090148,0.192000,,,
112,0.090091,0.192400,,,
113,0.090034,0.193600,,,
114,0.089979,0.193800,,,
115,0.089925,0.195000,,,
116,0.089871,0.195800,,,
117,0.089818,0.196800,,,
118,0.089766,0.197200,,,
119,0.089715,0.198600,,,
120,0.089664,0.199200,,,
121,0.089615,0.200800,,,
122,0.089566,0.201200,,,
123,0.089517,0.202200,,,
124,0.089469,0.203000,,,
125,0.089422,0.204000,,,
126,0.089376,0.205000,,,
127,0.089330,0.205600,,,
128,0.089284,0.206200,,,
129,0.089240,0.206400,,,
130,0.089195,0.206800,,,
131,0.089152,0.207200,,,
132,0.089109,0.207800,,,
133,0.089066,0.208800,,,
134,0.089024,0.209600,,,
135,0.088982,0.210400,,,
136,0.088941,0.211400,,,
137,0.088900,0.211600,,,
138,0.088860,0.212000,,,
139,0.088820,0.212200,,,
140,0.088781,0.213200,,,
141,0.088742,0.213600,,,
