Iteration, Loss, Accuracy,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3
1,0.114809,0.092000,,,
2,0.113465,0.092000,,,
3,0.112189,0.092000,,,
4,0.110976,0.092000,,,
5,0.109823,0.092000,,,
6,0.108720,0.092000,,,
7,0.107658,0.092000,,,
8,0.106635,0.092000,,,
9,0.105651,0.092000,,,
10,0.104702,0.091600,,,
11,0.103786,0.092000,,,
12,0.102901,0.091800,,,
13,0.102047,0.092200,,,
14,0.101225,0.092000,,,
15,0.100434,0.093400,,,
16,0.099672,0.093400,,,
17,0.098937,0.094600,,,
18,0.098230,0.095800,,,
19,0.097550,0.098000,,,
20,0.096898,0.102200,,,
21,0.096274,0.107000,,,
22,0.095675,0.112200,,,
23,0.095101,0.115600,,,
24,0.094552,0.124200,,,
25,0.094028,0.128400,,,
26,0.093529,0.136200,,,
27,0.093053,0.143800,,,
28,0.092597,0.149800,,,
29,0.092164,0.155800,,,
30,0.091750,0.163200,,,
31,0.091355,0.169600,,,
32,0.090977,0.180200,,,
33,0.090615,0.187000,,,
34,0.090269,0.195400,,,
35,0.089938,0.205600,,,
36,0.089621,0.216400,,,
37,0.089317,0.224000,,,
38,0.089026,0.232800,,,
39,0.088748,0.240000,,,
40,0.088482,0.246800,,,
41,0.088226,0.253800,,,
42,0.087981,0.259800,,,
43,0.087746,0.265800,,,
44,0.087520,0.272400,,,
45,0.087303,0.275600,,,
46,0.087093,0.283600,,,
47,0.086892,0.286200,,,
48,0.086698,0.288000,,,
49,0.086511,0.292400,,,
50,0.086331,0.295000,,,
51,0.086157,0.298000,,,
52,0.085989,0.302800,,,
53,0.085827,0.304000,,,
54,0.085670,0.306600,,,
55,0.085518,0.308800,,,
56,0.085371,0.310200,,,
57,0.085228,0.311400,,,
58,0.085091,0.313200,,,
59,0.084957,0.313200,,,
60,0.084827,0.314600,,,
61,0.084700,0.316800,,,
62,0.084577,0.318600,,,
63,0.084458,0.318600,,,
64,0.084342,0.319800,,,
65,0.084228,0.320600,,,
66,0.084118,0.322800,,,
67,0.084010,0.324600,,,
68,0.083905,0.326200,,,
69,0.083803,0.329400,,,
70,0.083703,0.332600,,,
71,0.083605,0.334400,,,
72,0.083509,0.334400,,,
73,0.083415,0.335800,,,
74,0.083323,0.337000,,,
75,0.083233,0.339200,,,
76,0.083145,0.341400,,,
77,0.083058,0.342200,,,
78,0.082972,0.344600,,,
79,0.082888,0.345600,,,
80,0.082805,0.347000,,,
81,0.082723,0.348000,,,
82,0.082643,0.350000,,,
83,0.082564,0.351400,,,
84,0.082487,0.353200,,,
85,0.082410,0.354000,,,
86,0.082334,0.354400,,,
87,0.082260,0.357000,,,
88,0.082186,0.357800,,,
89,0.082114,0.358800,,,
90,0.082042,0.359800,,,
91,0.081972,0.362000,,,
92,0.081902,0.363000,,,
93,0.081833,0.363800,,,
94,0.081764,0.364000,,,
95,0.081697,0.365000,,,
96,0.081630,0.365800,,,
97,0.081563,0.367200,,,
98,0.081497,0.369400,,,
99,0.081432,0.370600,,,
100,0.081368,0.370600,,,
101,0.081304,0.371600,,,
102,0.081240,0.373000,,,
103,0.081177,0.373200,,,
104,0.081115,0.374400,,,
105,0.081053,0.375200,,,
106,0.080991,0.376200,,,
107,0.080931,0.377400,,,
108,0.080870,0.378800,,,
109,0.080811,0.380400,,,
110,0.080751,0.381200,,,
111,0.080692,0.382600,,,
112,0.080633,0.384400,,,
113,0.080575,0.385800,,,
114,0.080517,0.387000,,,
115,0.080459,0.388800,,,
116,0.080402,0.390400,,,
117,0.080345,0.391000,,,
118,0.080288,0.391800,,,
119,0.080231,0.393000,,,
120,0.080175,0.394200,,,
121,0.080119,0.396400,,,
122,0.080063,0.397200,,,
123,0.080008,0.398200,,,
124,0.079953,0.399800,,,
125,0.079898,0.401400,,,
126,0.079844,0.402600,,,
127,0.079789,0.403800,,,
128,0.079735,0.405200,,,
129,0.079682,0.406000,,,
130,0.079628,0.406200,,,
131,0.079575,0.406800,,,
132,0.079522,0.407200,,,
133,0.079469,0.408000,,,
134,0.079416,0.408600,,,
135,0.079364,0.408400,,,
136,0.079312,0.409800,,,
137,0.079260,0.410600,,,
138,0.079209,0.410600,,,
139,0.079157,0.411200,,,
140,0.079106,0.412200,,,
141,0.079054,0.413400,,,
142,0.079004,0.414000,,,
143,0.078953,0.415000,,,
144,0.078902,0.415400,,,
145,0.078852,0.414800,,,
146,0.078801,0.416200,,,
147,0.078751,0.417600,,,
148,0.078701,0.417800,,,
149,0.078651,0.419200,,,
150,0.078602,0.419400,,,
151,0.078552,0.420200,,,
152,0.078503,0.421000,,,
153,0.078454,0.421800,,,
154,0.078405,0.423000,,,
155,0.078356,0.424600,,,
156,0.078307,0.425800,,,
157,0.078259,0.427600,,,
158,0.078210,0.428200,,,
159,0.078162,0.429400,,,
160,0.078114,0.430400,,,
161,0.078065,0.431600,,,
162,0.078017,0.432200,,,
163,0.077969,0.433200,,,
164,0.077922,0.433200,,,
165,0.077874,0.434600,,,
166,0.077826,0.435600,,,
167,0.077779,0.436400,,,
168,0.077732,0.437000,,,
169,0.077684,0.437200,,,
170,0.077637,0.438000,,,
171,0.077590,0.438600,,,
172,0.077543,0.438800,,,
173,0.077495,0.439600,,,
174,0.077448,0.440600,,,
175,0.077402,0.441000,,,
176,0.077355,0.441000,,,
177,0.077308,0.441000,,,
178,0.077261,0.441000,,,
179,0.077215,0.441000,,,
180,0.077169,0.441800,,,
181,0.077122,0.442200,,,
