Iteration, Loss, Accuracy,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3
586,0.070438,0.582400,,,
587,0.070401,0.582200,,,
588,0.070364,0.583000,,,
589,0.070327,0.583400,,,
590,0.070290,0.584200,,,
591,0.070253,0.584600,,,
592,0.070217,0.585000,,,
593,0.070180,0.584600,,,
594,0.070143,0.584800,,,
595,0.070107,0.585000,,,
596,0.070070,0.586000,,,
597,0.070034,0.586200,,,
598,0.069997,0.587000,,,
599,0.069961,0.588200,,,
600,0.069925,0.588600,,,
601,0.069888,0.589000,,,
602,0.069852,0.590200,,,
603,0.069816,0.590600,,,
604,0.069780,0.591200,,,
605,0.069743,0.591600,,,
606,0.069707,0.592400,,,
607,0.069671,0.592600,,,
608,0.069635,0.593200,,,
609,0.069599,0.594400,,,
610,0.069563,0.595800,,,
611,0.069527,0.595800,,,
612,0.069491,0.596400,,,
613,0.069455,0.597200,,,
614,0.069419,0.597800,,,
615,0.069383,0.598600,,,
616,0.069348,0.598600,,,
617,0.069312,0.599000,,,
618,0.069276,0.599600,,,
619,0.069240,0.600400,,,
620,0.069204,0.600800,,,
621,0.069169,0.601600,,,
622,0.069133,0.602000,,,
623,0.069097,0.602800,,,
624,0.069062,0.603600,,,
625,0.069026,0.603800,,,
626,0.068991,0.605000,,,
627,0.068955,0.605400,,,
628,0.068920,0.605800,,,
629,0.068885,0.606000,,,
630,0.068850,0.606600,,,
631,0.068814,0.606600,,,
632,0.068779,0.606600,,,
633,0.068744,0.607600,,,
634,0.068708,0.608000,,,
635,0.068673,0.609000,,,
636,0.068638,0.609600,,,
637,0.068603,0.610000,,,
638,0.068568,0.609800,,,
639,0.068533,0.610200,,,
640,0.068497,0.611200,,,
641,0.068462,0.611800,,,
642,0.068427,0.612600,,,
643,0.068393,0.613400,,,
644,0.068358,0.614200,,,
645,0.068323,0.614400,,,
646,0.068288,0.614600,,,
647,0.068253,0.615200,,,
648,0.068218,0.615400,,,
649,0.068183,0.615000,,,
650,0.068148,0.615400,,,
651,0.068114,0.615800,,,
652,0.068079,0.616800,,,
653,0.068044,0.617200,,,
654,0.068010,0.618000,,,
655,0.067975,0.619200,,,
656,0.067940,0.619200,,,
657,0.067906,0.620200,,,
658,0.067871,0.621000,,,
659,0.067837,0.621400,,,
660,0.067802,0.621800,,,
661,0.067768,0.622000,,,
662,0.067733,0.622400,,,
663,0.067699,0.622600,,,
664,0.067664,0.623200,,,
665,0.067630,0.624000,,,
666,0.067595,0.624800,,,
667,0.067561,0.625800,,,
668,0.067527,0.626200,,,
669,0.067492,0.627200,,,
670,0.067458,0.628000,,,
671,0.067424,0.628400,,,
672,0.067389,0.629000,,,
673,0.067355,0.629200,,,
674,0.067321,0.629800,,,
675,0.067287,0.630200,,,
676,0.067253,0.630200,,,
677,0.067219,0.630200,,,
678,0.067185,0.630600,,,
679,0.067151,0.630800,,,
680,0.067117,0.631000,,,
681,0.067083,0.631600,,,
682,0.067049,0.631400,,,
683,0.067015,0.631600,,,
684,0.066981,0.631200,,,
685,0.066947,0.631800,,,
686,0.066913,0.632800,,,
687,0.066879,0.633200,,,
688,0.066845,0.633600,,,
689,0.066811,0.634200,,,
690,0.066777,0.635000,,,
691,0.066743,0.635600,,,
692,0.066709,0.635600,,,
693,0.066675,0.635600,,,
694,0.066641,0.636200,,,
695,0.066608,0.636400,,,
696,0.066574,0.636400,,,
697,0.066540,0.636600,,,
698,0.066507,0.636600,,,
699,0.066473,0.637200,,,
700,0.066440,0.637200,,,
701,0.066406,0.638000,,,
702,0.066373,0.638000,,,
703,0.066340,0.638000,,,
704,0.066306,0.638400,,,
705,0.066273,0.638400,,,
706,0.066240,0.638800,,,
707,0.066206,0.639600,,,
708,0.066173,0.639800,,,
709,0.066140,0.640200,,,
710,0.066107,0.640200,,,
711,0.066074,0.640000,,,
712,0.066040,0.640000,,,
713,0.066007,0.640600,,,
714,0.065974,0.640400,,,
715,0.065941,0.641400,,,
716,0.065908,0.642200,,,
717,0.065875,0.642600,,,
718,0.065842,0.642800,,,
719,0.065809,0.643600,,,
720,0.065777,0.643600,,,
721,0.065744,0.643000,,,
722,0.065711,0.643600,,,
723,0.065678,0.643800,,,
724,0.065646,0.644200,,,
725,0.065613,0.644800,,,
726,0.065581,0.645400,,,
727,0.065548,0.646000,,,
728,0.065516,0.646400,,,
729,0.065483,0.646600,,,
730,0.065450,0.646400,,,
731,0.065418,0.647000,,,
732,0.065386,0.647400,,,
733,0.065353,0.648000,,,
734,0.065321,0.648200,,,
735,0.065288,0.648800,,,
736,0.065256,0.649400,,,
737,0.065224,0.649800,,,
738,0.065191,0.650200,,,
739,0.065159,0.651000,,,
740,0.065127,0.651600,,,
741,0.065094,0.651600,,,
742,0.065062,0.651200,,,
743,0.065030,0.651800,,,
744,0.064998,0.652400,,,
745,0.064965,0.652000,,,
746,0.064933,0.652600,,,
747,0.064901,0.653000,,,
748,0.064869,0.653600,,,
749,0.064836,0.653600,,,
750,0.064804,0.653800,,,
751,0.064772,0.654000,,,
752,0.064740,0.654800,,,
753,0.064708,0.655400,,,
754,0.064676,0.656000,,,
755,0.064644,0.656000,,,
756,0.064612,0.656400,,,
757,0.064580,0.656800,,,
758,0.064548,0.657600,,,
759,0.064516,0.657600,,,
760,0.064484,0.658200,,,
761,0.064452,0.658800,,,
762,0.064420,0.659200,,,
763,0.064388,0.659400,,,
764,0.064356,0.659800,,,
765,0.064324,0.660000,,,
766,0.064292,0.660400,,,
767,0.064260,0.661400,,,
768,0.064229,0.662200,,,
769,0.064197,0.662000,,,
770,0.064165,0.662600,,,
771,0.064133,0.663400,,,
772,0.064101,0.664000,,,
773,0.064070,0.665200,,,
774,0.064038,0.665600,,,
775,0.064006,0.666000,,,
776,0.063974,0.667000,,,
777,0.063943,0.667200,,,
778,0.063911,0.667200,,,
779,0.063879,0.668200,,,
780,0.063848,0.668600,,,
781,0.063816,0.669200,,,
782,0.063785,0.669400,,,
783,0.063753,0.669400,,,
784,0.063721,0.670000,,,
785,0.063690,0.670400,,,
786,0.063658,0.670400,,,
787,0.063626,0.671000,,,
788,0.063595,0.671400,,,
789,0.063563,0.670800,,,
790,0.063531,0.671600,,,
791,0.063500,0.671600,,,
792,0.063468,0.671800,,,
793,0.063436,0.672600,,,
794,0.063405,0.673200,,,
795,0.063373,0.673600,,,
796,0.063341,0.673600,,,
797,0.063310,0.673800,,,
798,0.063278,0.674200,,,
799,0.063247,0.675000,,,
800,0.063215,0.675600,,,
801,0.063184,0.675400,,,
802,0.063152,0.675800,,,
803,0.063121,0.676400,,,
804,0.063089,0.677400,,,
805,0.063057,0.678400,,,
806,0.063026,0.679000,,,
807,0.062994,0.679400,,,
808,0.062962,0.679800,,,
809,0.062930,0.680600,,,
810,0.062898,0.680600,,,
811,0.062867,0.680400,,,
812,0.062835,0.681000,,,
813,0.062803,0.681400,,,
814,0.062771,0.682200,,,
815,0.062739,0.682600,,,
816,0.062708,0.682800,,,
817,0.062676,0.683200,,,
818,0.062644,0.683200,,,
819,0.062612,0.684000,,,
820,0.062580,0.684600,,,
821,0.062548,0.684800,,,
822,0.062516,0.685400,,,
823,0.062484,0.686400,,,
824,0.062452,0.686600,,,
825,0.062420,0.686600,,,
826,0.062388,0.686600,,,
827,0.062356,0.687000,,,
828,0.062324,0.686600,,,
829,0.062291,0.686800,,,
830,0.062259,0.687400,,,
831,0.062227,0.687800,,,
832,0.062195,0.688200,,,
833,0.062162,0.688600,,,
834,0.062130,0.689000,,,
835,0.062098,0.689400,,,
836,0.062066,0.689800,,,
837,0.062033,0.690400,,,
838,0.062001,0.690200,,,
839,0.061969,0.690600,,,
840,0.061937,0.691400,,,
841,0.061904,0.691400,,,
842,0.061872,0.691600,,,
843,0.061840,0.691600,,,
844,0.061807,0.691600,,,
845,0.061775,0.691800,,,
846,0.061743,0.692400,,,
847,0.061710,0.692800,,,
848,0.061678,0.692800,,,
849,0.061646,0.693600,,,
850,0.061613,0.693600,,,
851,0.061580,0.693800,,,
852,0.061548,0.693800,,,
853,0.061515,0.694000,,,
854,0.061483,0.693800,,,
855,0.061450,0.694000,,,
856,0.061417,0.694200,,,
857,0.061385,0.694200,,,
858,0.061352,0.694200,,,
859,0.061320,0.694400,,,
860,0.061287,0.694400,,,
861,0.061255,0.694400,,,
862,0.061222,0.694800,,,
863,0.061190,0.695600,,,
864,0.061157,0.695600,,,
865,0.061124,0.695600,,,
866,0.061092,0.695800,,,
867,0.061059,0.696000,,,
868,0.061027,0.696600,,,
869,0.060995,0.697000,,,
870,0.060962,0.697200,,,
871,0.060930,0.697400,,,
872,0.060898,0.697800,,,
873,0.060866,0.698200,,,
874,0.060834,0.698200,,,
875,0.060802,0.698200,,,
876,0.060769,0.698000,,,
877,0.060737,0.697800,,,
878,0.060705,0.697800,,,
879,0.060673,0.698000,,,
880,0.060641,0.698200,,,
881,0.060609,0.698400,,,
882,0.060577,0.698800,,,
883,0.060545,0.699400,,,
884,0.060514,0.699200,,,
885,0.060482,0.699800,,,
886,0.060450,0.700000,,,
887,0.060418,0.700000,,,
888,0.060386,0.700200,,,
889,0.060354,0.700600,,,
890,0.060322,0.701200,,,
891,0.060291,0.701600,,,
892,0.060259,0.701200,,,
893,0.060227,0.701400,,,
894,0.060195,0.701800,,,
895,0.060163,0.702200,,,
896,0.060131,0.702600,,,
897,0.060099,0.702600,,,
898,0.060067,0.703200,,,
899,0.060035,0.703200,,,
900,0.060004,0.703600,,,
901,0.059972,0.703600,,,
902,0.059940,0.703800,,,
903,0.059908,0.704000,,,
904,0.059877,0.704400,,,
905,0.059845,0.705000,,,
906,0.059813,0.705800,,,
907,0.059782,0.705600,,,
908,0.059750,0.706200,,,
909,0.059719,0.706000,,,
910,0.059687,0.706600,,,
911,0.059656,0.707800,,,
912,0.059625,0.708000,,,
913,0.059593,0.708400,,,
914,0.059562,0.708400,,,
915,0.059531,0.709600,,,
916,0.059500,0.710000,,,
917,0.059468,0.709800,,,
918,0.059437,0.709800,,,
919,0.059406,0.710000,,,
920,0.059375,0.710600,,,
921,0.059344,0.711200,,,
922,0.059314,0.711200,,,
923,0.059283,0.711200,,,
924,0.059252,0.712000,,,
925,0.059221,0.712600,,,
926,0.059191,0.712800,,,
927,0.059160,0.713600,,,
