Iteration, Loss, Accuracy,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3
300,0.084784,0.324000,,,
301,0.084761,0.325400,,,
302,0.084737,0.324600,,,
303,0.084713,0.324400,,,
304,0.084690,0.325200,,,
305,0.084666,0.326000,,,
306,0.084643,0.326200,,,
307,0.084619,0.327000,,,
308,0.084596,0.327000,,,
309,0.084573,0.327600,,,
310,0.084550,0.328600,,,
311,0.084526,0.329200,,,
312,0.084503,0.329400,,,
313,0.084480,0.329400,,,
314,0.084457,0.329800,,,
315,0.084434,0.330200,,,
316,0.084410,0.329600,,,
317,0.084387,0.329800,,,
318,0.084364,0.331600,,,
319,0.084341,0.331800,,,
320,0.084318,0.332600,,,
321,0.084295,0.332600,,,
322,0.084272,0.332000,,,
323,0.084250,0.332800,,,
324,0.084227,0.333000,,,
325,0.084204,0.333600,,,
326,0.084181,0.334400,,,
327,0.084158,0.335800,,,
328,0.084135,0.336400,,,
329,0.084112,0.336600,,,
330,0.084090,0.337000,,,
331,0.084067,0.337200,,,
332,0.084044,0.338600,,,
333,0.084021,0.339200,,,
334,0.083999,0.339800,,,
335,0.083976,0.339600,,,
336,0.083953,0.340200,,,
337,0.083931,0.340000,,,
338,0.083908,0.340400,,,
339,0.083885,0.341000,,,
340,0.083863,0.341600,,,
341,0.083840,0.342800,,,
342,0.083818,0.343600,,,
343,0.083795,0.344000,,,
344,0.083773,0.344400,,,
345,0.083750,0.344600,,,
346,0.083728,0.345200,,,
347,0.083706,0.345600,,,
348,0.083683,0.346600,,,
349,0.083661,0.346600,,,
350,0.083638,0.346800,,,
351,0.083616,0.347600,,,
352,0.083594,0.347400,,,
353,0.083571,0.347600,,,
354,0.083549,0.348000,,,
355,0.083526,0.348200,,,
356,0.083504,0.349000,,,
357,0.083482,0.349200,,,
358,0.083459,0.350000,,,
359,0.083437,0.351400,,,
360,0.083415,0.351800,,,
361,0.083392,0.352800,,,
362,0.083370,0.353200,,,
363,0.083348,0.353400,,,
364,0.083325,0.353400,,,
365,0.083303,0.353800,,,
366,0.083281,0.354400,,,
367,0.083259,0.354600,,,
368,0.083236,0.354800,,,
369,0.083214,0.354800,,,
370,0.083192,0.355200,,,
371,0.083170,0.355200,,,
372,0.083148,0.355200,,,
373,0.083125,0.355800,,,
374,0.083103,0.355400,,,
375,0.083081,0.356000,,,
376,0.083059,0.356400,,,
377,0.083036,0.356600,,,
378,0.083014,0.356800,,,
379,0.082992,0.357400,,,
380,0.082970,0.357600,,,
381,0.082948,0.357800,,,
382,0.082926,0.358200,,,
383,0.082904,0.359200,,,
384,0.082882,0.360400,,,
385,0.082859,0.360800,,,
386,0.082837,0.361200,,,
387,0.082815,0.361200,,,
388,0.082793,0.361200,,,
389,0.082771,0.361200,,,
390,0.082749,0.361600,,,
391,0.082727,0.362200,,,
392,0.082705,0.362600,,,
393,0.082683,0.362800,,,
394,0.082661,0.363400,,,
395,0.082639,0.363800,,,
396,0.082617,0.364400,,,
397,0.082595,0.364400,,,
398,0.082573,0.364200,,,
399,0.082551,0.365400,,,
400,0.082529,0.366000,,,
401,0.082507,0.366200,,,
402,0.082485,0.366400,,,
403,0.082463,0.367400,,,
404,0.082441,0.368200,,,
405,0.082419,0.368400,,,
406,0.082397,0.368600,,,
407,0.082375,0.369000,,,
408,0.082353,0.369000,,,
409,0.082331,0.369600,,,
410,0.082309,0.369600,,,
411,0.082287,0.370200,,,
412,0.082265,0.370000,,,
413,0.082243,0.370400,,,
414,0.082221,0.370800,,,
415,0.082199,0.371400,,,
416,0.082177,0.372000,,,
417,0.082155,0.371800,,,
418,0.082133,0.371800,,,
419,0.082112,0.372400,,,
420,0.082090,0.373000,,,
421,0.082068,0.373600,,,
422,0.082046,0.373800,,,
423,0.082024,0.374000,,,
424,0.082002,0.374400,,,
425,0.081980,0.374600,,,
426,0.081958,0.374800,,,
427,0.081937,0.375200,,,
428,0.081915,0.375600,,,
429,0.081893,0.375600,,,
430,0.081871,0.376600,,,
431,0.081849,0.377000,,,
432,0.081828,0.377400,,,
433,0.081806,0.377600,,,
434,0.081784,0.377800,,,
435,0.081763,0.378200,,,
436,0.081741,0.379000,,,
437,0.081719,0.379200,,,
438,0.081697,0.379400,,,
439,0.081676,0.379600,,,
440,0.081654,0.379400,,,
441,0.081632,0.379800,,,
442,0.081611,0.380000,,,
443,0.081589,0.380400,,,
444,0.081567,0.381000,,,
445,0.081546,0.381600,,,
446,0.081524,0.381600,,,
447,0.081502,0.382200,,,
448,0.081481,0.382400,,,
449,0.081459,0.382600,,,
450,0.081438,0.383000,,,
451,0.081416,0.383800,,,
452,0.081394,0.383800,,,
453,0.081373,0.384200,,,
454,0.081351,0.384400,,,
455,0.081329,0.384800,,,
456,0.081308,0.385000,,,
457,0.081286,0.385400,,,
458,0.081264,0.385800,,,
459,0.081243,0.385800,,,
460,0.081221,0.385800,,,
461,0.081199,0.386200,,,
462,0.081178,0.386600,,,
463,0.081156,0.386800,,,
464,0.081134,0.386800,,,
465,0.081113,0.387000,,,
466,0.081091,0.387600,,,
467,0.081070,0.388200,,,
468,0.081048,0.388800,,,
469,0.081026,0.388800,,,
470,0.081005,0.389000,,,
471,0.080983,0.389000,,,
472,0.080961,0.389200,,,
473,0.080940,0.389400,,,
474,0.080918,0.389600,,,
475,0.080896,0.389600,,,
476,0.080875,0.390400,,,
477,0.080853,0.391200,,,
478,0.080831,0.391400,,,
479,0.080810,0.392200,,,
480,0.080788,0.392200,,,
