Iteration, Loss, Accuracy,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3
118,0.085202,0.276800,,,
119,0.085149,0.278000,,,
120,0.085097,0.277400,,,
121,0.085045,0.277200,,,
122,0.084994,0.278000,,,
123,0.084943,0.278200,,,
124,0.084892,0.278800,,,
125,0.084842,0.278600,,,
126,0.084793,0.279200,,,
127,0.084744,0.280200,,,
128,0.084695,0.280400,,,
129,0.084647,0.280800,,,
130,0.084599,0.281000,,,
131,0.084552,0.282200,,,
132,0.084505,0.283000,,,
133,0.084459,0.284600,,,
134,0.084413,0.284400,,,
135,0.084367,0.285800,,,
136,0.084322,0.286600,,,
137,0.084276,0.287800,,,
138,0.084232,0.289200,,,
139,0.084187,0.289600,,,
140,0.084143,0.290800,,,
141,0.084099,0.291800,,,
142,0.084055,0.292400,,,
143,0.084011,0.294200,,,
144,0.083968,0.294200,,,
145,0.083925,0.296000,,,
146,0.083882,0.297600,,,
147,0.083839,0.299200,,,
148,0.083796,0.300200,,,
149,0.083754,0.301200,,,
150,0.083712,0.301600,,,
151,0.083670,0.303000,,,
152,0.083628,0.303400,,,
153,0.083586,0.303600,,,
154,0.083545,0.305400,,,
155,0.083503,0.306600,,,
156,0.083462,0.307400,,,
157,0.083421,0.308200,,,
158,0.083380,0.310200,,,
159,0.083339,0.311000,,,
160,0.083298,0.312600,,,
161,0.083257,0.313400,,,
162,0.083216,0.314400,,,
163,0.083175,0.315600,,,
164,0.083134,0.316600,,,
165,0.083094,0.318000,,,
166,0.083053,0.318800,,,
167,0.083013,0.319000,,,
168,0.082972,0.319800,,,
169,0.082931,0.321000,,,
170,0.082891,0.322000,,,
171,0.082851,0.323000,,,
172,0.082810,0.324800,,,
173,0.082770,0.326000,,,
174,0.082730,0.326800,,,
175,0.082690,0.328600,,,
176,0.082650,0.329000,,,
177,0.082610,0.329400,,,
178,0.082570,0.330000,,,
179,0.082530,0.332200,,,
180,0.082491,0.333200,,,
181,0.082451,0.335000,,,
182,0.082411,0.336600,,,
183,0.082371,0.337600,,,
184,0.082332,0.338200,,,
185,0.082292,0.339200,,,
186,0.082252,0.340800,,,
187,0.082213,0.342400,,,
188,0.082173,0.343200,,,
189,0.082133,0.344200,,,
190,0.082093,0.344600,,,
191,0.082054,0.346000,,,
192,0.082014,0.347200,,,
193,0.081974,0.347600,,,
194,0.081934,0.348800,,,
195,0.081895,0.349000,,,
196,0.081855,0.350800,,,
197,0.081815,0.351600,,,
198,0.081775,0.353000,,,
199,0.081735,0.354200,,,
200,0.081696,0.356200,,,
201,0.081656,0.357400,,,
202,0.081616,0.358400,,,
203,0.081576,0.359600,,,
204,0.081537,0.360400,,,
205,0.081497,0.363200,,,
206,0.081457,0.364000,,,
207,0.081417,0.365600,,,
208,0.081377,0.366800,,,
209,0.081337,0.367800,,,
210,0.081297,0.369400,,,
211,0.081258,0.370400,,,
212,0.081218,0.371400,,,
213,0.081178,0.372600,,,
214,0.081139,0.372800,,,
215,0.081099,0.374400,,,
216,0.081059,0.375200,,,
217,0.081020,0.376600,,,
218,0.080980,0.377400,,,
219,0.080940,0.378400,,,
220,0.080900,0.379400,,,
221,0.080860,0.380800,,,
222,0.080821,0.381400,,,
223,0.080781,0.382000,,,
224,0.080742,0.382000,,,
225,0.080702,0.383400,,,
226,0.080663,0.384600,,,
227,0.080624,0.385800,,,
228,0.080584,0.386200,,,
229,0.080545,0.387600,,,
230,0.080505,0.388800,,,
231,0.080466,0.390000,,,
232,0.080427,0.391200,,,
233,0.080387,0.392200,,,
234,0.080348,0.394600,,,
235,0.080309,0.396000,,,
236,0.080270,0.396600,,,
237,0.080231,0.397400,,,
238,0.080192,0.398000,,,
239,0.080153,0.399000,,,
240,0.080114,0.399800,,,
241,0.080075,0.401400,,,
242,0.080036,0.402600,,,
243,0.079997,0.404000,,,
244,0.079958,0.405600,,,
245,0.079920,0.406200,,,
246,0.079881,0.406400,,,
247,0.079842,0.406200,,,
248,0.079804,0.407400,,,
249,0.079766,0.408800,,,
250,0.079727,0.409200,,,
251,0.079689,0.409200,,,
252,0.079651,0.411000,,,
253,0.079613,0.411800,,,
254,0.079575,0.412400,,,
255,0.079537,0.413200,,,
256,0.079499,0.414200,,,
257,0.079461,0.415800,,,
258,0.079424,0.417000,,,
259,0.079386,0.418000,,,
260,0.079349,0.419400,,,
261,0.079311,0.420200,,,
262,0.079274,0.420800,,,
263,0.079237,0.421800,,,
264,0.079199,0.423400,,,
265,0.079162,0.423600,,,
266,0.079125,0.424400,,,
267,0.079088,0.425200,,,
268,0.079051,0.426000,,,
269,0.079013,0.427200,,,
270,0.078976,0.428600,,,
271,0.078939,0.429000,,,
272,0.078902,0.430800,,,
273,0.078865,0.431800,,,
274,0.078829,0.433000,,,
275,0.078792,0.434200,,,
276,0.078755,0.434400,,,
277,0.078718,0.435000,,,
278,0.078681,0.436400,,,
279,0.078645,0.437000,,,
280,0.078608,0.438000,,,
281,0.078571,0.440400,,,
282,0.078535,0.441600,,,
283,0.078498,0.442800,,,
284,0.078462,0.443800,,,
285,0.078425,0.443800,,,
286,0.078389,0.444600,,,
287,0.078352,0.445600,,,
288,0.078316,0.446200,,,
289,0.078280,0.447000,,,
290,0.078243,0.448000,,,
291,0.078207,0.448600,,,
292,0.078171,0.449000,,,
293,0.078135,0.449800,,,
294,0.078099,0.450400,,,
295,0.078063,0.451800,,,
296,0.078027,0.452200,,,
297,0.077991,0.453000,,,
298,0.077955,0.454200,,,
299,0.077919,0.454600,,,
300,0.077883,0.455400,,,
301,0.077847,0.456600,,,
302,0.077811,0.456400,,,
303,0.077775,0.457200,,,
304,0.077739,0.457600,,,
305,0.077703,0.458800,,,
306,0.077668,0.459800,,,
307,0.077632,0.460600,,,
308,0.077596,0.461600,,,
309,0.077561,0.462600,,,
310,0.077525,0.463200,,,
311,0.077490,0.464000,,,
312,0.077454,0.464200,,,
313,0.077419,0.465200,,,
314,0.077383,0.465000,,,
315,0.077348,0.465200,,,
316,0.077313,0.466200,,,
317,0.077277,0.467400,,,
318,0.077242,0.467600,,,
319,0.077207,0.468200,,,
320,0.077172,0.469000,,,
321,0.077137,0.469800,,,
322,0.077101,0.469600,,,
323,0.077066,0.470200,,,
324,0.077031,0.470800,,,
325,0.076996,0.471600,,,
326,0.076961,0.472000,,,
327,0.076926,0.472400,,,
328,0.076891,0.473400,,,
329,0.076856,0.473600,,,
330,0.076821,0.474600,,,
331,0.076786,0.475000,,,
332,0.076751,0.475400,,,
333,0.076717,0.476000,,,
334,0.076682,0.476200,,,
335,0.076647,0.477000,,,
336,0.076612,0.477600,,,
337,0.076577,0.478400,,,
338,0.076543,0.479600,,,
339,0.076508,0.480400,,,
340,0.076473,0.481200,,,
341,0.076438,0.481600,,,
342,0.076404,0.482400,,,
343,0.076369,0.483400,,,
344,0.076335,0.484400,,,
345,0.076300,0.485400,,,
346,0.076266,0.485800,,,
347,0.076231,0.486400,,,
348,0.076197,0.486600,,,
349,0.076162,0.487400,,,
350,0.076128,0.487600,,,
351,0.076093,0.487800,,,
352,0.076059,0.488600,,,
353,0.076025,0.489600,,,
354,0.075991,0.489400,,,
355,0.075956,0.490000,,,
356,0.075922,0.490800,,,
357,0.075888,0.492000,,,
358,0.075854,0.491800,,,
359,0.075820,0.491600,,,
360,0.075786,0.492000,,,
361,0.075752,0.492200,,,
362,0.075719,0.492200,,,
363,0.075685,0.493200,,,
364,0.075651,0.493600,,,
365,0.075617,0.493600,,,
366,0.075584,0.493400,,,
367,0.075550,0.493600,,,
368,0.075516,0.494000,,,
369,0.075483,0.495000,,,
370,0.075449,0.495200,,,
371,0.075415,0.496400,,,
372,0.075382,0.496400,,,
373,0.075348,0.497000,,,
374,0.075315,0.497400,,,
375,0.075282,0.498000,,,
376,0.075248,0.498400,,,
377,0.075215,0.499000,,,
378,0.075182,0.500000,,,
379,0.075148,0.500400,,,
380,0.075115,0.500000,,,
381,0.075082,0.499800,,,
382,0.075049,0.500600,,,
383,0.075015,0.500800,,,
384,0.074982,0.501600,,,
385,0.074949,0.502400,,,
386,0.074916,0.503000,,,
387,0.074883,0.503200,,,
388,0.074850,0.503400,,,
389,0.074817,0.504200,,,
390,0.074785,0.505000,,,
391,0.074752,0.506000,,,
392,0.074719,0.506800,,,
393,0.074686,0.507600,,,
394,0.074653,0.508000,,,
395,0.074621,0.508600,,,
396,0.074588,0.509000,,,
397,0.074555,0.509400,,,
398,0.074523,0.509400,,,
399,0.074490,0.509400,,,
400,0.074458,0.510000,,,
401,0.074425,0.510400,,,
402,0.074393,0.511200,,,
403,0.074360,0.511400,,,
404,0.074328,0.512400,,,
405,0.074296,0.513000,,,
406,0.074263,0.513000,,,
407,0.074231,0.513800,,,
408,0.074199,0.514200,,,
409,0.074167,0.514400,,,
410,0.074134,0.515000,,,
411,0.074102,0.515600,,,
412,0.074070,0.516000,,,
413,0.074038,0.516600,,,
414,0.074006,0.517600,,,
415,0.073974,0.518200,,,
416,0.073942,0.518400,,,
417,0.073911,0.519000,,,
418,0.073879,0.519600,,,
419,0.073847,0.519800,,,
420,0.073815,0.520200,,,
421,0.073783,0.521000,,,
422,0.073752,0.522000,,,
423,0.073720,0.522400,,,
424,0.073689,0.522800,,,
425,0.073657,0.523000,,,
426,0.073626,0.523600,,,
427,0.073594,0.524000,,,
428,0.073563,0.525600,,,
429,0.073531,0.526000,,,
430,0.073500,0.526400,,,
431,0.073469,0.527000,,,
432,0.073437,0.527600,,,
433,0.073406,0.528000,,,
434,0.073375,0.528800,,,
435,0.073344,0.530000,,,
436,0.073312,0.530600,,,
437,0.073281,0.531000,,,
438,0.073250,0.531200,,,
439,0.073219,0.531400,,,
440,0.073188,0.531600,,,
441,0.073157,0.532200,,,
442,0.073126,0.532400,,,
443,0.073095,0.534000,,,
444,0.073064,0.534800,,,
445,0.073033,0.535200,,,
446,0.073002,0.536200,,,
447,0.072971,0.536200,,,
448,0.072941,0.537000,,,
449,0.072910,0.537400,,,
450,0.072879,0.538200,,,
451,0.072848,0.538400,,,
452,0.072818,0.538800,,,
453,0.072787,0.539600,,,
454,0.072757,0.540200,,,
455,0.072726,0.540200,,,
456,0.072696,0.540600,,,
457,0.072665,0.541600,,,
458,0.072635,0.542800,,,
459,0.072605,0.543400,,,
460,0.072574,0.544800,,,
461,0.072544,0.546000,,,
462,0.072514,0.546400,,,
463,0.072484,0.546600,,,
464,0.072453,0.547200,,,
465,0.072423,0.548200,,,
466,0.072393,0.549000,,,
467,0.072363,0.549400,,,
468,0.072333,0.549800,,,
469,0.072303,0.549800,,,
470,0.072273,0.550600,,,
471,0.072243,0.551800,,,
472,0.072214,0.552000,,,
473,0.072184,0.552800,,,
474,0.072154,0.553400,,,
475,0.072124,0.553800,,,
476,0.072094,0.554000,,,
477,0.072065,0.554400,,,
478,0.072035,0.555000,,,
479,0.072005,0.555600,,,
480,0.071976,0.556000,,,
481,0.071946,0.557000,,,
482,0.071917,0.557200,,,
483,0.071887,0.557200,,,
484,0.071858,0.557600,,,
485,0.071828,0.558000,,,
486,0.071799,0.558200,,,
487,0.071770,0.558400,,,
488,0.071740,0.559400,,,
489,0.071711,0.559200,,,
490,0.071682,0.558800,,,
491,0.071652,0.559200,,,
492,0.071623,0.559400,,,
493,0.071594,0.560000,,,
494,0.071565,0.560200,,,
495,0.071536,0.560200,,,
496,0.071507,0.560800,,,
497,0.071478,0.561200,,,
498,0.071449,0.561600,,,
499,0.071420,0.562200,,,
500,0.071391,0.563400,,,
501,0.071362,0.563800,,,
502,0.071333,0.564200,,,
503,0.071304,0.564600,,,
504,0.071275,0.565000,,,
505,0.071246,0.566000,,,
506,0.071217,0.566200,,,
507,0.071189,0.566800,,,
508,0.071160,0.567000,,,
509,0.071131,0.567200,,,
510,0.071103,0.567800,,,
511,0.071074,0.568600,,,
512,0.071045,0.569000,,,
513,0.071017,0.569400,,,
514,0.070988,0.569800,,,
515,0.070960,0.569800,,,
516,0.070931,0.569800,,,
517,0.070903,0.570200,,,
518,0.070874,0.570800,,,
519,0.070846,0.571000,,,
520,0.070818,0.571200,,,
521,0.070789,0.572000,,,
522,0.070761,0.572800,,,
523,0.070733,0.573000,,,
524,0.070705,0.573200,,,
525,0.070676,0.573600,,,
526,0.070648,0.574200,,,
527,0.070620,0.574400,,,
528,0.070592,0.574400,,,
529,0.070564,0.575000,,,
530,0.070535,0.575200,,,
531,0.070507,0.575400,,,
532,0.070479,0.576200,,,
533,0.070451,0.577000,,,
534,0.070423,0.577800,,,
535,0.070395,0.578200,,,
536,0.070367,0.578200,,,
537,0.070339,0.579200,,,
538,0.070311,0.579800,,,
539,0.070283,0.579800,,,
540,0.070255,0.579600,,,
541,0.070227,0.579800,,,
542,0.070199,0.580800,,,
543,0.070171,0.581200,,,
544,0.070143,0.581400,,,
545,0.070115,0.581800,,,
546,0.070087,0.582600,,,
547,0.070059,0.582600,,,
548,0.070032,0.582600,,,
549,0.070004,0.582600,,,
550,0.069976,0.583200,,,
551,0.069948,0.583600,,,
552,0.069921,0.583600,,,
553,0.069893,0.584000,,,
554,0.069865,0.584800,,,
555,0.069837,0.585200,,,
556,0.069810,0.585800,,,
557,0.069782,0.586000,,,
558,0.069755,0.586200,,,
559,0.069727,0.586800,,,
560,0.069700,0.586800,,,
561,0.069672,0.586800,,,
562,0.069645,0.586800,,,
563,0.069617,0.587000,,,
564,0.069590,0.587800,,,
565,0.069562,0.588200,,,
566,0.069535,0.589000,,,
567,0.069507,0.589600,,,
568,0.069480,0.589800,,,
569,0.069453,0.589800,,,
570,0.069425,0.590200,,,
571,0.069398,0.590400,,,
572,0.069371,0.590800,,,
573,0.069343,0.592000,,,
574,0.069316,0.592800,,,
575,0.069289,0.593200,,,
576,0.069262,0.594000,,,
577,0.069234,0.595200,,,
578,0.069207,0.595600,,,
579,0.069180,0.595800,,,
580,0.069153,0.596000,,,
581,0.069126,0.596000,,,
582,0.069098,0.596200,,,
583,0.069071,0.596400,,,
584,0.069044,0.596400,,,
585,0.069017,0.596800,,,
586,0.068990,0.597400,,,
587,0.068963,0.597600,,,
588,0.068936,0.598000,,,
589,0.068909,0.598200,,,
590,0.068882,0.599400,,,
591,0.068855,0.599600,,,
592,0.068828,0.599800,,,
593,0.068801,0.600000,,,
594,0.068774,0.600400,,,
595,0.068747,0.601400,,,
596,0.068720,0.602400,,,
597,0.068693,0.602600,,,
598,0.068666,0.604000,,,
599,0.068639,0.604400,,,
600,0.068612,0.605000,,,
601,0.068586,0.605000,,,
602,0.068559,0.605600,,,
603,0.068532,0.606200,,,
604,0.068505,0.606600,,,
605,0.068478,0.607200,,,
606,0.068451,0.607200,,,
607,0.068425,0.607600,,,
608,0.068398,0.608000,,,
609,0.068371,0.608600,,,
610,0.068344,0.608800,,,
611,0.068318,0.608800,,,
612,0.068291,0.608800,,,
613,0.068264,0.609200,,,
614,0.068238,0.609800,,,
615,0.068211,0.610400,,,
616,0.068184,0.610800,,,
617,0.068157,0.611600,,,
618,0.068131,0.611800,,,
619,0.068104,0.612400,,,
620,0.068078,0.612800,,,
621,0.068051,0.612600,,,
622,0.068024,0.612800,,,
623,0.067998,0.613400,,,
624,0.067971,0.613800,,,
625,0.067945,0.613800,,,
626,0.067918,0.614200,,,
627,0.067891,0.614600,,,
628,0.067865,0.615200,,,
629,0.067838,0.615400,,,
630,0.067812,0.615400,,,
631,0.067785,0.615400,,,
632,0.067759,0.615600,,,
633,0.067732,0.615800,,,
634,0.067706,0.615800,,,
635,0.067679,0.616000,,,
636,0.067653,0.616000,,,
637,0.067626,0.617200,,,
638,0.067600,0.617200,,,
639,0.067573,0.617400,,,
640,0.067547,0.618000,,,
641,0.067521,0.618200,,,
642,0.067494,0.618600,,,
643,0.067468,0.619000,,,
644,0.067441,0.619200,,,
645,0.067415,0.619200,,,
646,0.067389,0.619800,,,
647,0.067362,0.620000,,,
648,0.067336,0.620400,,,
649,0.067310,0.620800,,,
650,0.067283,0.621600,,,
651,0.067257,0.622200,,,
652,0.067231,0.622200,,,
653,0.067204,0.623400,,,
654,0.067178,0.624200,,,
655,0.067152,0.624400,,,
656,0.067125,0.625400,,,
657,0.067099,0.625600,,,
658,0.067073,0.625800,,,
659,0.067047,0.626400,,,
660,0.067020,0.626600,,,
661,0.066994,0.626600,,,
662,0.066968,0.626800,,,
663,0.066942,0.627400,,,
664,0.066915,0.627400,,,
665,0.066889,0.628000,,,
666,0.066863,0.628800,,,
667,0.066837,0.629200,,,
668,0.066810,0.629400,,,
669,0.066784,0.629800,,,
670,0.066758,0.630000,,,
671,0.066732,0.630400,,,
672,0.066706,0.631400,,,
673,0.066680,0.631400,,,
674,0.066653,0.631800,,,
675,0.066627,0.632400,,,
676,0.066601,0.632400,,,
677,0.066575,0.632400,,,
678,0.066549,0.632200,,,
679,0.066523,0.632400,,,
680,0.066497,0.632200,,,
681,0.066470,0.632800,,,
682,0.066444,0.632800,,,
683,0.066418,0.633200,,,
684,0.066392,0.633800,,,
685,0.066366,0.634800,,,
686,0.066340,0.635000,,,
687,0.066314,0.635200,,,
688,0.066288,0.637000,,,
689,0.066262,0.637000,,,
690,0.066235,0.637400,,,
691,0.066209,0.637600,,,
692,0.066183,0.638000,,,
693,0.066157,0.638400,,,
694,0.066131,0.638600,,,
695,0.066105,0.639600,,,
696,0.066079,0.640400,,,
697,0.066053,0.640600,,,
698,0.066027,0.640600,,,
699,0.066001,0.640200,,,
700,0.065975,0.640400,,,
701,0.065949,0.640400,,,
702,0.065923,0.640400,,,
703,0.065897,0.640400,,,
704,0.065871,0.640200,,,
705,0.065845,0.641000,,,
706,0.065819,0.641400,,,
707,0.065793,0.641800,,,
708,0.065767,0.641800,,,
709,0.065741,0.642200,,,
710,0.065715,0.642600,,,
711,0.065689,0.643000,,,
712,0.065663,0.643400,,,
713,0.065637,0.644000,,,
714,0.065611,0.644200,,,
715,0.065585,0.644600,,,
716,0.065559,0.645000,,,
717,0.065533,0.644800,,,
718,0.065507,0.646200,,,
719,0.065481,0.646400,,,
720,0.065455,0.646200,,,
721,0.065429,0.646200,,,
722,0.065403,0.647200,,,
723,0.065377,0.648200,,,
724,0.065351,0.648200,,,
725,0.065325,0.648600,,,
726,0.065299,0.648600,,,
727,0.065273,0.648800,,,
728,0.065247,0.649200,,,
729,0.065221,0.650000,,,
730,0.065195,0.650000,,,
731,0.065169,0.650400,,,
732,0.065143,0.650400,,,
733,0.065117,0.650600,,,
734,0.065091,0.650600,,,
735,0.065065,0.651000,,,
736,0.065039,0.651200,,,
737,0.065013,0.651200,,,
738,0.064987,0.651400,,,
739,0.064961,0.651400,,,
740,0.064936,0.651800,,,
741,0.064910,0.652400,,,
742,0.064884,0.652800,,,
743,0.064858,0.652800,,,
744,0.064832,0.653600,,,
745,0.064806,0.654000,,,
746,0.064780,0.654400,,,
747,0.064754,0.654600,,,
748,0.064728,0.654600,,,
749,0.064702,0.654800,,,
750,0.064676,0.655000,,,
751,0.064650,0.655400,,,
752,0.064624,0.655600,,,
753,0.064599,0.655800,,,
754,0.064573,0.656000,,,
755,0.064547,0.656200,,,
756,0.064521,0.656200,,,
757,0.064495,0.656400,,,
758,0.064469,0.656600,,,
759,0.064443,0.657800,,,
760,0.064417,0.658000,,,
761,0.064391,0.658600,,,
762,0.064366,0.659000,,,
763,0.064340,0.659000,,,
764,0.064314,0.659400,,,
765,0.064288,0.659800,,,
766,0.064262,0.660000,,,
767,0.064236,0.660600,,,
768,0.064211,0.660600,,,
769,0.064185,0.660400,,,
770,0.064159,0.661200,,,
771,0.064133,0.661800,,,
772,0.064108,0.661600,,,
773,0.064082,0.661800,,,
774,0.064056,0.662400,,,
775,0.064030,0.662200,,,
776,0.064004,0.662600,,,
777,0.063979,0.663000,,,
778,0.063953,0.663400,,,
779,0.063927,0.663600,,,
780,0.063901,0.664400,,,
781,0.063876,0.665000,,,
782,0.063850,0.665000,,,
783,0.063824,0.665200,,,
784,0.063798,0.665200,,,
785,0.063773,0.665600,,,
786,0.063747,0.665600,,,
787,0.063721,0.666000,,,
788,0.063696,0.666600,,,
789,0.063670,0.667000,,,
790,0.063644,0.667600,,,
791,0.063619,0.667800,,,
792,0.063593,0.668200,,,
793,0.063567,0.668400,,,
794,0.063541,0.668400,,,
795,0.063516,0.669200,,,
796,0.063490,0.669600,,,
797,0.063464,0.669600,,,
798,0.063439,0.670200,,,
799,0.063413,0.670400,,,
800,0.063387,0.670800,,,
801,0.063362,0.671000,,,
802,0.063336,0.671400,,,
803,0.063310,0.671600,,,
804,0.063285,0.672000,,,
805,0.063259,0.672800,,,
806,0.063233,0.673000,,,
807,0.063208,0.673400,,,
808,0.063182,0.673600,,,
809,0.063156,0.673400,,,
810,0.063131,0.673800,,,
811,0.063105,0.673600,,,
812,0.063080,0.673800,,,
813,0.063054,0.674200,,,
814,0.063029,0.674400,,,
815,0.063003,0.674600,,,
816,0.062977,0.675200,,,
817,0.062952,0.675600,,,
818,0.062926,0.676000,,,
819,0.062901,0.676400,,,
820,0.062875,0.676800,,,
821,0.062850,0.677200,,,
822,0.062824,0.677400,,,
823,0.062799,0.677800,,,
824,0.062773,0.678200,,,
825,0.062748,0.679200,,,
826,0.062722,0.679200,,,
827,0.062697,0.679000,,,
828,0.062671,0.679400,,,
829,0.062646,0.679400,,,
830,0.062620,0.679600,,,
831,0.062595,0.679800,,,
832,0.062569,0.680000,,,
833,0.062544,0.680200,,,
834,0.062518,0.680400,,,
835,0.062493,0.680600,,,
836,0.062468,0.681200,,,
837,0.062442,0.681600,,,
838,0.062417,0.682000,,,
839,0.062391,0.681800,,,
840,0.062366,0.682600,,,
841,0.062341,0.682600,,,
842,0.062315,0.682600,,,
843,0.062290,0.682800,,,
844,0.062265,0.682800,,,
845,0.062239,0.682800,,,
846,0.062214,0.683200,,,
847,0.062189,0.683200,,,
848,0.062164,0.683600,,,
849,0.062138,0.683800,,,
850,0.062113,0.683800,,,
851,0.062088,0.683800,,,
852,0.062062,0.684800,,,
853,0.062037,0.685000,,,
854,0.062012,0.685200,,,
855,0.061987,0.686200,,,
856,0.061962,0.686800,,,
857,0.061936,0.687000,,,
858,0.061911,0.686800,,,
859,0.061886,0.686800,,,
860,0.061861,0.686800,,,
861,0.061836,0.687200,,,
862,0.061810,0.687400,,,
863,0.061785,0.687800,,,
864,0.061760,0.688000,,,
865,0.061735,0.688600,,,
866,0.061710,0.688600,,,
867,0.061685,0.688600,,,
868,0.061660,0.688800,,,
869,0.061634,0.689000,,,
870,0.061609,0.689000,,,
871,0.061584,0.689000,,,
872,0.061559,0.689200,,,
873,0.061534,0.689600,,,
874,0.061509,0.690200,,,
875,0.061484,0.690400,,,
876,0.061459,0.690800,,,
877,0.061434,0.690800,,,
878,0.061409,0.691000,,,
879,0.061384,0.691800,,,
880,0.061359,0.691800,,,
881,0.061334,0.692000,,,
882,0.061309,0.692400,,,
883,0.061284,0.693000,,,
884,0.061259,0.693000,,,
885,0.061234,0.693400,,,
886,0.061209,0.693200,,,
887,0.061184,0.693600,,,
888,0.061159,0.693600,,,
889,0.061134,0.694600,,,
890,0.061109,0.694600,,,
891,0.061084,0.695200,,,
892,0.061059,0.695600,,,
893,0.061034,0.696200,,,
894,0.061009,0.696600,,,
895,0.060984,0.696600,,,
896,0.060959,0.696800,,,
897,0.060934,0.697800,,,
898,0.060909,0.698000,,,
899,0.060884,0.698000,,,
900,0.060859,0.698200,,,
901,0.060835,0.698200,,,
902,0.060810,0.698400,,,
903,0.060785,0.698600,,,
904,0.060760,0.699000,,,
905,0.060735,0.699200,,,
906,0.060710,0.699800,,,
907,0.060686,0.700200,,,
908,0.060661,0.700400,,,
909,0.060636,0.701200,,,
910,0.060611,0.701400,,,
911,0.060586,0.702200,,,
912,0.060562,0.702600,,,
913,0.060537,0.702600,,,
914,0.060512,0.702800,,,
915,0.060488,0.702800,,,
916,0.060463,0.703000,,,
917,0.060438,0.703200,,,
918,0.060414,0.703200,,,
919,0.060389,0.703200,,,
920,0.060364,0.703400,,,
921,0.060340,0.703600,,,
922,0.060315,0.703800,,,
923,0.060290,0.704000,,,
924,0.060266,0.704000,,,
925,0.060241,0.704000,,,
926,0.060217,0.704200,,,
927,0.060192,0.704400,,,
